"『最終選考会』通過おめでとう。最後に残ったのは、
ルミナスとディアマントのふたつのユニットだね","","Congratulations on making it through to the ""final round"" and being the last one standing,
Two units, Luminous and Diamant.","","%Congratulations on passing 『Final selection committee』. The last two remaining units are Luminous and Diamant, right? That'll be the end of that one for you guys as well","%Congratulations on passing 『Final selection committee』. The last two remaining units
are Luminous and Diamant, right? That'll be the end of that one for you guys as well"
"これで『スターリットドーム』で開催される、
『クリスタルウィンター』に参加できますね！","","This will now be held at the ""Starlit Dome"",
I can participate in ""Crystal Winter""!","","This is 『Starlit Dome』.
We can participate in 『Crystal Winter』!",""
"はい、次の『クリスタルウィンター』で
『スターリットシーズン』のＮＯ．１が決まります","","Yes, in the next ""Crystal Winter"".
The No. 1 of the ""Starlit Season"" will be decided.","","Okay, next 『Crystal Winter』.
『Starlit Season』's number one.",""
"うむ。実は、その件で連絡が入ってね。それで、
君に来てもらったんだ……音無君、説明を頼むよ","","Well, actually, I got a call about it, so..,
I've got you here: ...... Otonashi, please explain.","","Yes. Actually, I got a call about that matter and asked you to come here... Otonashi-kun? Please explain it for me!","Yes. Actually, I got a call about that matter and asked you
to come here... Otonashi-kun? Please explain it for me!"
"分かりました。
まずは『クリスタルウィンター』の説明をしますね","","I understand.
Let me start by explaining ""Crystal Winter"".","","Understood.
I'll start by explaining 『Crystal Winter』.",""
"『クリスタルウィンター』は、
『スターリットドーム』のこけら落としを兼ねていて","","Crystal Winter"" is,
The event also serves as the opening of the Starlit Dome.","","『Crystal Winter』...
It's also a fall for 『Starlit Dome』.",""
"『スターリットシーズン』でＮＯ．１に輝く
最優秀ユニットを決定するフェスとなります","","Received NO.1 in ""The Starlit Season"".
The festival will determine the best unit.","","It's a festival to determine the number one unit in 『Starlit Season』.","It's a festival to determine the number
one unit in 『Starlit Season』."
"開催日は１２月３１日の年末から年始にかけて","","The event will be held from the end of the year to the beginning of the year on December 31.","","The festival is held on December 31st, from the end of January to New Year's.",""
"オープニングには、他のアイドルユニットも
参加しますが、決戦に挑むのはふた組だけです","","Other idol units for the opening
We will participate, but only two pairs will challenge the decisive battle.","","Other idol groups will be participating in the opening, but only two teams are going to challenge you.","Other idol groups will be participating in the opening,
but only two teams are going to challenge you."
"ルミナスとディアマント……。
ついに決戦が近づいていますね","","Luminous and Diamant. .......
The decisive battle is finally approaching.","","Luminous and Diamant...
The battle is finally drawing near.",""
"はい。『スターリットシーズン』の
集大成に相応しいイベントとなっています","","Yes, the ""Starlit Season""
This event is a perfect culmination!","","Yes. It's a fitting event for 『Starlit Season』 to be the culmination of its work, after all!","Yes. It's a fitting event for 『Starlit Season』
to be the culmination of its work, after all!"
"ちなみに、『スターリットドーム』はネット配信の
機能を備えた、メディア発信の場でもあるんです","","Incidentally, ""Starlit Dome"" is a net-distributed
It is also a place for media dissemination with functions","","By the way, 『Starlit Dome』 is also a place for media transmission with an Internet connection.","By the way, 『Starlit Dome』 is also a place for
media transmission with an Internet connection."
"リアルタイムで決戦のステージが、
ネット配信されます。そして――","","The stage of the decisive battle in real time,
It will be distributed online and--","","The stage of the decisive battle will be broadcast online in real time. And----","The stage of the decisive battle will be
broadcast online in real time. And----"
"会場のファンと配信を見ているファンの
投票集計により、ＮＯ．１が選ばれます","","fans at the venue and fans watching the delivery.
The No. 1 will be chosen based on the vote tally.","","The number one spot will be chosen based on the vote tally of fans watching.","The number one spot will be chosen
based on the vote tally of fans watching."
"新たなドームの機能をお披露目する場も
兼ねているんですね","","And a place to unveil new dome features.
So it's also a combination of the two.","","It also serves as a place to unveil the new dome's functions.","It also serves as a place to
unveil the new dome's functions."
"そういうことだ。今から楽しみで仕方がないよ","","That's what I'm talking about...now that's something to look forward to!","","Exactly. I can't wait to find out what you have in store for me!",""
"そうですね、俺も楽しみです","","Yes, I'm looking forward to it too.","","Yeah, I'm looking forward to it too.",""
"ほう、いい笑顔だ。自信が見て取れる","","Well, you have a nice smile, showing your confidence.","","Oh, nice smile. You've got confidence in yourself now",""
"それだけ、
ルミナスを信じているということかな？","","That's it,
Does that mean you believe in luminous?","","Is that how much you believe in Luminous?","Is that how much you
believe in Luminous?"
"はい、もちろんです","","Yes, of course.","","Yes, of course.",""
"うむ。
やはり君に任せて良かった","","Mm.
I knew I was in good hands with you.","","Hmm.
I'm glad we could leave it to you.",""
"このような機会をいただき、ありがとうございます","","Thank you for this opportunity!","","Thank you for this opportunity.",""
"『スターリットシーズン』のために、
各事務所からアイドルを集めた期間限定ユニット……","","For ""The Starlit Season,
A limited time unit of idols from various offices: ......","","We're a limited-time unit that gathered idols from each agency for 『Starlit Season』...","We're a limited-time unit that gathered
idols from each agency for 『Starlit Season』..."
"大変なプロデュースだったと思うが、
本当によくやってくれたね","","I know it was a tough production,
You really did a great job.","","I'm sure it was a difficult production, but you really did well.","I'm sure it was a difficult
production, but you really did well."
"……社長、プロジェクトルミナスは、
まだ終わってませんよ","","...... President, Project Luminous is,
We're not done yet.","","...President, Project Luminous isn't over yet.","...President, Project
Luminous isn't over yet."
"あ、ハハハ、すまなかった。君の言う通りだ。
最後まで頼んだよ！","","Oh, hahaha, sorry, you're right.
I asked you to finish!","","Ah, haha. Sorry about that! You're absolutely right...
I'm counting on you until the end!",""
"社長、プロデューサーさん！
今、イベント主催者から追伸の報告がありました！","","Mr. President, Mr. Producer!
I just received a P.S. report from the event organizers!","","President, producer!
We just received a postscript from the event organizer!",""
"追伸……。
どんな内容ですか？","","P.S. .......
What are the contents?","","P.S...
What's the story?",""
"『スターリットドーム』にある、もうひとつの舞台
『スターリットスカイ』のご紹介をいたします――","","Another stage in the ""Starlit Dome
I would like to introduce ""Starlit Sky""--","","Another stage in 『Starlit Dome』.
I'd like to introduce 『Starlit Sky』―",""
"『スターリットスカイ』……","","The Starlit Sky, ......","","『Starlit Sky』...",""
"最優秀に選ばれた皆様は、そこで
『ファイナルアンコール』を行い――","","The best of the best will be selected there.
Final Encore"" will be held--","","And the best of them, I hope
I perform 『Final encore』―",""
"新しい世界の幕開けに、至高のパフォーマンスを
お披露目ください……えっ！？","","A supreme performance at the dawn of a new world
Please unveil ...... eh!","","In order to open the curtain on a new world, please present your ultimate performance... Huh?!","In order to open the curtain on a new world, please
present your ultimate performance... Huh?!"
"音無君、どうしたんだい？
なにか驚くようなことが書いてあったのかね","","Otonashi, what's wrong?
Did it say anything surprising?","","Otonashi-kun, what's wrong?
Was there something surprising written on it?",""
"はい、そうなんです。『ファイナルアンコール』の
演目は自由――","","Yes, that's right, the ""Final Encore""
The program is free--","","Yes, that's right. 『Final encore』 is free to perform as-","Yes, that's right. 『Final encore』
is free to perform as-"
"最優秀ユニットになったアイドルユニットの
プロデューサーに内容の全てを一任します","","The idol unit that became the best unit
Producer is entrusted with all of the content.","","I'd like to leave all of the content in your capable hands, Mr. Bigelow...","I'd like to leave all of the content
in your capable hands, Mr. Bigelow..."
"アイドルによる、新たな年の始まりを
プロデュースしてください――と、書いてあって……","","A new year begins with an idol
Produce--and it says ......","","It says to produce the beginning of a new year for an idol...","It says to produce the
beginning of a new year for an idol..."
"なるほど。最後まで楽しませたいという、
運営側の気持ちが伝わってくるじゃないか","","I see...they want to entertain until the very end,
You can see how the management feels about it.","","I see. You can tell how much the management wants to keep things fun until it's all over, huh? That must be a good way of showing them that I want you guys enjoying yourself right up 'till we get back from this point in time","I see. You can tell how much the management wants to keep things fun until it's all over, huh? That must be a
good way of showing them that I want you guys enjoying yourself right up 'till we get back from this point in time"
"しかも、プロデューサーにまで
ご褒美を用意しているとは！","","And even Producer.
I didn't realize you had a reward in store for me!","","And you've even prepared a reward for Producer!","And you've even prepared a
reward for Producer!"
"これは、『ファイナルアンコール』を自由に
プロデュースできるということですよね！？","","This is a ""Final Encore"" at your disposal.
It means you can produce!","","This means you can produce 『Final encore』 freely, right?!","This means you can produce 『Final
encore』 freely, right?!"
"そういうことだ。君の腕の見せどころだろう。
ますます楽しみになってきたね","","That's what I'm talking about, and it's time for you to show off your skills.
This is getting more and more exciting.","","That's right. This is the time to show off your skills!
Now I'm even more excited.",""
"最優秀ユニットに『ファイナルアンコール』！
わぁ、なんだか、すごいことになりましたね……","","Final Encore"" for the best unit!
Wow, that's kind of a big deal. ......","","『Final encore』 to best unit!
Wow, that's amazing...",""
"ありがとうございます、大会の概要は分かりました。
早速みんなに伝えてきます","","Thank you, I understand the outline of the competition.
I'll go tell everyone as soon as I can.","","Thank you. I think we've got a good idea of the tournament now, at least!
I'll let everyone know right away.",""
"はい！　よろしくお願いしますね♪","","Yes! I'm looking forward to working with you...","","Okay! I'm counting on you.♪",""
"みんな聞いてくれ。『スターリットシーズン』の
最後を飾る『クリスタルウィンター』の案内が届いた","","Listen up, everyone, to ""The Starlit Season"".
The last ""Crystal Winter"" information was received.","","Everyone, listen up. 『Starlit Season』's final decoration:『Crystal Winter』 has arrived!","Everyone, listen up. 『Starlit Season』's final
decoration:『Crystal Winter』 has arrived!"
"最優秀ユニットをかけた決戦は１２月３１日。
相手は知っての通り『ディアマント』だ","","The decisive battle for the best unit will be held on December 31.
You know who you're dealing with, ""Diamant"".","","The decisive battle for the best unit will be on December 31st.
As you know, he's 『Diamant』.",""
"相手にとって不足なし、ってところですね","","There's no shortage of opponents.","","It's a good match for him, I guess.",""
"決戦のステージは世界中に配信される。そして、
最優秀ユニットには……","","The decisive battle stages will be broadcast around the world,
The best unit will be awarded ......","","The stage for the final battle will be broadcast to all of us. And our best units...","The stage for the final battle will be broadcast
to all of us. And our best units..."
"『スターリットスカイ』というステージで、
『ファイナルアンコール』を託されるんだ","","On a stage called ""Starlit Sky,
You're entrusted with the ""Final Encore.""","","On stage, 『Starlit Sky』.
『Final encore』 will be entrusted to me.",""
"『スターリットスカイ』？
それって、どんなステージなんですか？","","The ""Starlit Sky""?
What stage is that?","","『Starlit Sky』?
What kind of stage is it?",""
"俺も分からないんだ。
詳細までは連絡されていなくてな","","I don't know either.
They didn't call me with the details.","","I don't know either.
I haven't heard the details yet.",""
"聞いているのは『新しい世界の幕開けに、
至高のパフォーマンスを――』ということ、と","","What I'm hearing is ""At the dawn of a new world,
The ""supreme performance--"" and","","So you're asking about 『In order to open the curtain on a new world, we must put up our greatest performance----』.","So you're asking about 『In order to open the curtain on a
new world, we must put up our greatest performance----』."
"自分たちで『ファイナルアンコール』のステージを
自由にプロデュースできるということだ！","","We have our own ""Final Encore"" stage.
It means that they can produce freely!","","We can freely produce 『Final encore』 stages on our own!","We can freely produce 『Final
encore』 stages on our own!"
"へぇー、それ面白そう★
ようは、世界中を盛り上げろってことでしょ♪","","Wow, that sounds interesting.
I mean, you want the whole world to get excited.","","Wow, that sounds fun.★
You want me to make the world a better place.♪",""
"はいっ！　やりましょう！
ルミナスなら絶対に大丈夫ですっ！","","Let's do it!
Luminous is absolutely fine!","","Okay! Let's do this, shall we?
I'm sure Luminous will be fine!",""
"うっうー！
私、メラメラ～ってしてきちゃいました！","","Uh-oh!
I was getting melancholy!","","Ugh, uu!
I'm all smiles now!",""
"俺は、『ファイナルアンコール』の最後まで、
きちんとルミナスを見届けたいと思っている","","Me, to the end of the ""Final Encore"",
I want to see the luminous properly.","","I want to see Luminous through until the end of 『Final encore』.","I want to see Luminous through until
the end of 『Final encore』."
"最後まで……","","...... until the end","","Until the very end...",""
"そっかー。『クリスタルウィンター』で、
ルミナスは終わっちゃうんですよね……","","I see...with ""Crystal Winter"",
Luminous is going to end. ......","","I see. 『Crystal Winter』 will be the end of Luminous, right...?","I see. 『Crystal Winter』 will be
the end of Luminous, right...?"
"ああ。『スターリットシーズン』はいよいよ終わる。
そしてルミナスはそこまでの期間限定ユニットだ","","Ah, the ""Starlit Season"" is finally over.
And Luminous is a limited time unit to get there.","","Yeah. 『Starlit Season』's finally done for the day!
And Luminous is a limited-time unit.",""
"そうですね……。けど、今は感傷に浸っている場合
じゃありません。今するべきなのは、歌うことです！","","Yes, ......, but now is the time to get sentimental.
What we need to do now is to sing!","","You're right... But now is not the time to be getting sentimental. What we should do for a change was sing!","You're right... But now is not the time to be getting
sentimental. What we should do for a change was sing!"
"はいっ！　全力で歌います！","","Yes! I will sing with all my might!","","Yes! I'll sing with all my might.",""
"……ありがとう、俺もそう思う。
ルミナスの集大成になるよう――","","Thanks ......, I agree.
To be the culmination of the Luminous--","","...Thank you, I think so too.
In order to become the culmination of Luminous...",""
"みんなに、
『クリスタルウィンター』に向けた新曲を用意した","","To all,
We have a new song for ""Crystal Winter"".","","To everyone,
I've prepared a new song for 『Crystal Winter』.",""
"込めた意味は……『感謝』だ","","I meant to include ...... 'thanks'.","","The meaning behind it is... 『Thank you.』.",""
"……感謝","","...... thanks","","...Thank you.",""
"そうだ。みんなの中の想い、それを届けたい人たち。
そのことを考えていたら、浮かんできた言葉だ","","Yes, the feelings in everyone, the people who want to deliver them.
That's the word that came to mind when I was thinking about it.","","That's right. The people who want to convey the feelings that everyone has inside of them...
That's the first thing that comes to mind when I think about it.",""
