"（先月は忙しかったな……。
こうして街中を歩くのも、久しぶりな気がする）","","(You were busy last month. .......
(I feel like it's been a long time since I've walked around town like this.)","","(I was busy last month...
It feels like it's been a while since I walked around town.)",""
"今年の『アイドルサマー』のネット中継も、
アツかったね","","There will also be a webcast of this year's ""Idol Summer,
That was hot.","","This year's 『Idol Summer』 broadcast on the internet was hot, too.","This year's 『Idol Summer』
broadcast on the internet was hot, too."
"ああ、ルミナスのステージなんか、
最高に盛り上がってたよな","","Oh, something about the Luminous stage,
It was the best of the best, wasn't it?","","Yeah, Luminous' stage was really popular.","Yeah, Luminous' stage
was really popular."
"『アイドルサマー』で初めて知ったんだけど、
ルミナスって半端ナイ一体感だったね","","I first heard about it in ""Idol Summer.""
Luminous was a half-assed experience.","","This is the first I've heard of 『Idol Summer』, but Luminous seems to be one with you.","This is the first I've heard of 『Idol
Summer』, but Luminous seems to be one with you."
"（ルミナスの名前を聞くなんて……。
この夏の成果を、肌で感じるな）","","(I can't believe I heard the name Luminous at .......
(Don't feel the results of this summer on your skin)","","(To hear Luminous's name...
I can feel the fruits of this summer.)",""
"（今日から９月、
社長が話があると言っていたけど――）","","(Today is September,
The president said he wanted to talk to you--)","","(The president said he wanted to speak with you today, but...)","(The president said he wanted to
speak with you today, but...)"
"失礼します","","excuse me","","Excuse me.",""
"いやー、お疲れ様！
奥空君の問題解決、よく頑張ったね！","","Well, thank you for your hard work!
Good job on solving your problem, Okuora!","","Well, good work today!
You did a great job solving Okusora-kun's problem!",""
"俺だけの力ではありません。
ルミナスのメンバーみんなのおかげです","","It's not just me.
Thanks to all the members of Luminous!","","It's not just my power.
It's all thanks to the members of Luminous.",""
"君のことだ、そう言うと思ったよ","","I knew you would say that.","","I knew you'd say that.",""
"実はさきほど、奥空眞弓さんから、
社長にお礼の連絡があったんです","","Actually, I just received this from Mayumi Okuzora,
I got a call from the president thanking me.","","Actually, Mayumi Okusora just contacted me to thank the president.","Actually, Mayumi Okusora just
contacted me to thank the president."
"君のことを、ずいぶんと褒めていたよ","","He was very complimentary of you.","","He was praising you a lot.",""
"そして、『ルミナスは、もっと輝くでしょう』
とも言っていた","","And 'Luminous will shine brighter.'
He also said.","","And 『Luminous will shine brighter.』.
Or at least, that's what he said.",""
"……ありがとうございます","","Thank you ......","","...Thank you very much.",""
"眞弓君の言葉、私もその通りだと思う。
それに、あの新しいパフォーマンス……","","Mayumi, what you said, I agree with you.
Plus, that new performance ......","","I think Mayumi's words are correct.
And that new performance...",""
"また１歩、先の世界に踏み込めたようだね","","Looks like you've taken another step into the world ahead of you.","","Looks like you've taken another step into the future.",""
"はい、プロデューサー冥利につきます","","Yes, it's a producer's dream!","","Yes, I'm a producer.",""
"うむ、そうだね。しかし、まだまだ君は、
ルミナスの活動の幅を広げられるはずだ","","Mm, yes, but you're not there yet,
That should broaden the scope of Luminous's activities.","","Indeed. However, you should still be able to expand the scope of Luminous's activities a bit more than before","Indeed. However, you should still be able to expand the
scope of Luminous's activities a bit more than before"
"そこで、新生ルミナスの宣伝も兼ねて、
積極的に巡業にでるのはどうかね？","","So, we are also promoting the new Luminous,
How about actively going on tour?","","So, why don't we go on an active tour to promote the new Luminous?","So, why don't we go on an active
tour to promote the new Luminous?"
"地方でのライブやイベントで、新しいファン層を
獲得しても、いい頃じゃないかな","","New fan base with local gigs and events.
It's about time we got it.","","I think it's about time we get a new fan base at the local concerts and events.","I think it's about time we get a new fan
base at the local concerts and events."
"巡業……ですか。確かに活動の幅を広げて、
新しいファン層を発掘することを考えていました","","Are you a touring ......? Certainly broaden the scope of your activities,
We were thinking about finding a new fan base.","","A tour, huh? I was thinking of expanding my activities and finding a new fan base.","A tour, huh? I was thinking of expanding
my activities and finding a new fan base."
"それは良かった。ああ、それと、君に見せて
おきたいものがあるんだ。音無君、いいかな","","That's good to know. oh, and let me show you.
I have something I want to show you, OTONASHI-kun, if you don't mind.","","That's good. Oh, and there is something I want to show you... Otonashi-kun?","That's good. Oh, and there is something
I want to show you... Otonashi-kun?"
"はい、こちらをご覧ください。
『スターリットドーム』の案内がきました","","Yes, please see here.
I received a guide to ""Starlit Dome.","","Please take a look at this.
『Starlit Dome』's here.",""
"（これが『スターリットドーム』……）","","(This is the ""Starlit Dome"" ......)","","(So this is 『Starlit Dome』...)",""
"『星々の輝きの集う場所――
月に届く想い――』","","""Where the stars shine together...
Thoughts reaching the moon...""","","『The place where the stars gather---- Feelings that reach to the moon...』","『The place where the stars gather----
Feelings that reach to the moon...』"
"それが、『スターリットドーム』
のコンセプトみたいですね","","That is the ""Starlit Dome.
It sounds like the concept of","","That's 『Starlit Dome』.
It seems to be a concept.",""
"ドームが月の半球を意識しているようだが、
全ては明かされてないようだね","","The dome seems to be aware of the hemisphere of the moon,
I guess all is not revealed.","","The dome seems to be conscious of the moon hemisphere, but it doesn't seem like everything has been revealed.","The dome seems to be conscious of the moon hemisphere,
but it doesn't seem like everything has been revealed."
"ここから『スターリットシーズン』も後半戦だ","","Here comes the second half of the ""Starlit Season.""","","『Starlit Season』's starting the second half.",""
"ルミナスがこれからどうなっていくのか、
楽しみにしているよ","","What will happen to Luminous in the future?
Looking forward to it.","","I'm looking forward to seeing what you do next, Luminous.","I'm looking forward to seeing
what you do next, Luminous."
"はい！　俺も楽しみです！","","Yes! I'm looking forward to it too!","","Yes! I'm looking forward to it, too.",""
"『スターリットシーズン』も後半戦だ。
残す祭典のステージは２つ","","It's the second half of the ""Starlit Season.
Two stages of the celebration remain","","『Starlit Season』's in the late game too.
There are only two stages left.",""
"１０月の『ハロウィンオータム』","","Halloween Autumn"" in October","","October 『Halloween Autumn』",""
"そして１２月の『クリスタルウィンター』。
場所は『スターリットドーム』だ","","And ""Crystal Winter"" in December.
The place is the ""Starlit Dome.""","","And then there's 『Crystal Winter』 from December.
It's at 『Starlit Dome』.",""
"みんな。心機一転して、
今月も、気を引き締めていこう！","","A fresh start, everyone,
Let's keep our spirits up this month!","","Everyone, let's turn over a new leaf and get ready for this month!","Everyone, let's turn over a new leaf
and get ready for this month!"
"はいっ、プロデューサーさん！
任せてくださいっ","","Yes, Mr. Producer!
I'll take care of it!","","Okay, Mr. Producer!
Leave it to me!!",""
"今月も、一生懸命がんばりまーすっ！
ですよね、心白さん！","","I will do my best again this month!
Right, Mr. Shinbaku?","","I'm gonna give it my all this month, too!
Isn't that right, Kohaku?",""
"はい。
みなさんと一緒なら、どこまでも行けそうです！","","Yes.
With all of you, I can go anywhere!","","Yes.
If I'm with you all, it looks like we can go anywhere!",""
"ふふっ。心白の件も解決して、
ユニットの雰囲気が良くなったわね","","Phew...and the heart white thing is resolved too,
You've really improved the vibe of the unit.","","Heheh. Now that you've resolved the Kohaku issue, it seems like your unit has improved a lot since we last talked about our relationship...","Heheh. Now that you've resolved the Kohaku issue, it seems like your unit
has improved a lot since we last talked about our relationship..."
"そうですね。
今月はルミナスの新たな門出になりそうです","","Yes, it is.
This month will be a new beginning for Luminous!","","That's true.
This month will be a new beginning for Luminous.",""
"はい！　これからがすごく楽しみです♪","","Yes! I'm really looking forward to the future.","","Yes! I'm really looking forward to it.♪",""
"はい……","Yes...","","","Yes......",""
"先々のことを見据えながら、
９月はしっかりとファンを増やしていきたい","","While looking ahead,
We want to make sure we have a strong fan base in September.","","I want to keep my eyes on the future, and make sure that September has more fans.","I want to keep my eyes on the future, and
make sure that September has more fans."
