"よし、集まったな！　みんな、おはよう！","","Okay, we're here! Good morning, everyone!","","Alright, we're all here! Good morning, everyone!",""
"来週からプロジェクトはスタートするわけだが、
今日は集まってくれてありがとう","","So the project starts next week,
Thanks for getting together today.","","Thank you for gathering here today. This project
will start next week.",""
"おはようございます！
こんな場所で集合なんて、どうしたんですか？","","Good morning!
What's wrong with a meeting in a place like this?","","Good morning!
So, why are we all assembled at this place then?",""
"ふっふっふ……。
ついてくれば分かるよ","","Phew. .......
Follow me and you'll see.","","Hehehe...
Follow me and you'll understand.",""
"……どこ……行くの……？","","Where ...... are you going ......?","","...Where... are we going...?",""
"うっきゃー！
おっきくてきれいな事務所だにぃ～☆","","Yikes!
Big and beautiful office.","","Ukyaaa!
It's a big, beautiful office~☆",""
"とても綺麗な内装だね。
どの家具も新調されているみたいだ","","Very beautiful interior.
Looks like every piece of furniture is new.","","Such a beautiful interior.
Even all the furniture appears to be brand new.",""
"７６５プロの事務所も好きだけど、
ここも広くていい感じだぞ！","","I like the 765 Pro office too,
It's nice and spacious here, too!","","I like the 765 Pro. office too, but it's so nice and
spacious!",""
"ああ、すごいな……。俺も実際に
来たのは初めてだけど……想像以上だ","","Yeah, that's great ....... I'm actually
I've never been here before, but ...... it's more than I imagined.","","Yeah, it's great... This is the first time I've been
here myself, but... it's more than what I imagined.",""
"新しいプロジェクトに、新しい事務所。
なんだか、やる気があふれてきますね！","","New project, new office.
It's kind of overflowing with motivation!","","A new project; a new office.
Somehow, it's making me really motivated!",""
"うんっ！　素敵な場所だよねっ！
めっちゃテンション上がっちゃう☆","","Yes! It's a lovely place, isn't it?
I'm so excited!","","Mmm! It's a wonderful place!
It's super exciting☆",""
"……おお、皆。よく来たね。
ここが君たちの新しい事務所だ！","","...... Oh, guys, nice to see you here.
This is your new office!","","...Oh, everyone. You've all arrived.
This is your new office!",""
"社長！
お疲れ様です！","","President!
Thanks for your time!","","President!
Thank you for all the hard work!",""
"どうだい？　悪くない物件だろう。
私と音無君で、ずいぶんと探したのだよ","","What do you think? It's not a bad property.
I and Otonashi searched for you for a long time.","","How is it? It's not a bad property, right?
Otonashi-kun and I did a lot of scouting.",""
"今後はルミナスの活動拠点として利用するつもりだ。
皆、自由に使ってくれてかまわないよ","","They intend to use it as a base of operations for Luminous in the future.
Everyone is free to use it.","","From now on, this will be our base for Luminous
operations. Everyone, feel free to use this place.",""
"自由に、かぁ。
好きに使っていいのなら、杏はソファーを……","","Freedom, huh?
If you can use it as you wish, Anne can use the sofa at ......","","Feel free to, huh? If we can use it for whatever 
we want, then Anzu will use the sofa to...",""
"あふぅ……。
それならミキは、ここでお昼寝するね","","Ahu. .......
Then I'm going to take a nap here.","","Afu...
In that case, Miki will take a nap here.",""
