"おはようございます。
今月は、いよいよ待望の夏合宿ですね！","","Good morning.
This month is finally the long-awaited summer camp!","","Good morning.
This month is finally the long-awaited summer camp!",""
"ええ、でも……ディアマントに圧倒されて、
ルミナス全体が意気消沈しているんですよね","","Yes, but I was overwhelmed by ...... Diamant,
The whole luminous thing is disheartening.","","Yeah, but... Luminous is completely overwhelmed by Diamant's power. She seems to be feeling down about it as a whole","Yeah, but... Luminous is completely overwhelmed by
Diamant's power. She seems to be feeling down about it as a whole"
"『サマードルフィン』は無事に通過しましたが、
今の状態で、合宿をして成果に繋がるか……","","Summer Dolphin"" passed without incident,
In its current state, can we have a camp that will lead to results? ......","","We passed 『Summer Dolphin』 without incident, but I wonder if we'll be able to get anything out of this training camp...","We passed 『Summer Dolphin』 without incident, but I wonder if
we'll be able to get anything out of this training camp..."
"ふふ、それならむしろ、
合宿がいい気分転換になると思いますよ","","Hmmm, rather then,
I think the camp will be a nice change of pace.","","Heheh, I think it'd be a good change of pace at the lodge.","Heheh, I think it'd be a good
change of pace at the lodge."
"……そうですね。
そうしないといけないですね！","","...... Yes, that's right.
I have to do so!","","...That's true.
That's what we have to do!",""
"――コンコン","","--Conk-conk-conk.","","――Knock, knock.",""
"……お邪魔します","","...... sorry to bother you","","...Sorry to bother you.",""
"お、奥空さん！？
いったい、今日はどうされたんですか？","","Oh, Mr. Okumora!
What in the world happened to you today?","","O-Okusora?!
What brings you here today?",""
"突然の訪問となってしまったこと、
お詫び致します","","That the visit was sudden,
We apologize for the inconvenience.","","My apologies for the sudden visit.","My apologies for
the sudden visit."
"心白の件で、お話があります。
３人だけで話せますか？","","I would like to talk to you about Shinbaku.
Can I speak to you alone, just the three of us?","","I have something to tell you about Kohaku.
Can we talk in private?",""
"分かりました。
すぐ彼女を呼んできます","","I understand.
I'll go get her right away.","","Understood.
I'll get her right away.",""
"……お待たせしました。
それで、どういったお話でしょうか？","","Thank you for your patience at .......
So, what is the story?","","...Sorry to keep you waiting.
So, what did you want to talk about?",""
"…………","............","","","…………",""
"……『サマードルフィン』、拝見いたしました。
いいライブでしたよ","","I have seen ...... ""Summer Dolphin"".
It was a good show.","","...『Summer Dolphin』, I've seen it.
It was a good concert.",""
"夏らしさを感じさせる、元気で明るい楽曲。
笑顔が印象的なステージでしたね","","A cheerful and bright song with a summery feel.
Your smiling face was impressive on stage.","","It's a lively song that reminds me of summer.
It was an impressive performance with a smile.",""
"ありがとうございます。
ルミナスは、全力を尽くしてくれました","","Thank you very much.
Luminous gave it their all!","","Thank you very much.
Luminous did everything she could.",""
"あなたがプロデューサーとして目指すアイドル、
私も応援しています","","The idol you aspire to be as a producer,
I'm rooting for you too.","","I'll be rooting for you as the idol who will become your producer.","I'll be rooting for you as the
idol who will become your producer."
"……！？
……それなら","","......!
...... then.","","...!?
...In that case...",""
"……しかし、心白の問題は解決していない様子","","...... but the heart white problem doesn't seem to have been solved","","...But it seems Kohaku's problem is still unresolved.",""
"えっ？　解決……していない？","","What? You haven't resolved ......?","","Huh? It's not... resolved yet, is it",""
"『サマードルフィン』で、
よく確認することができました","","In ""Summer Dolphin,
I could check it well.","","I was able to confirm it with 『Summer Dolphin』.","I was able to confirm it
with 『Summer Dolphin』."
"約束どおり、心白には
アイドルを辞めてもらいます","","As promised, the heart white has
I'm going to ask you to quit being an idol.","","As promised, I'm going to have Kohaku quit being an idol.","As promised, I'm going to have
Kohaku quit being an idol."
"ま、待ってください！
ライブでの心白の活躍は、素晴らしいものでした！","","Well, wait a minute!
The live performance of the heart white was excellent!","","W-Wait!
Your performance at the concert was amazing!",""
"心白。
私の言っている意味、分かるわね","","Heart white.
You know what I mean.","","Kohaku.
You know what I'm talking about.",""
"…………はい","","............ yes","","............okay.",""
"心白は見事なパフォーマンスを、
披露していたじゃないですか！","","Shinbaku performed brilliantly,
You were showing off!","","Kohaku performed brilliantly!","Kohaku performed
brilliantly!"
