"……あ、アナタ、無事に帰ってきたのねっ！
成功率１００％のミッションを成功させて！","","...... Oh, Anata, you're back safe and sound!
Successful missions with a 100% success rate!","","...Ah, you're back safe!
You have to succeed in a mission with a 100% success rate!"
"真美、
絶対成功するやつじゃないか……","","Mami,
It's definitely a successful one. ......","","Mami, you're the kind of person
who'll succeed no matter what..."
"兄ちゃんノリ悪いな～。アメリカ～ンな映画だと
ここは感動のハグだよ？","","You're not very flippant, brother.
Here's an emotional hug, okay?","","Don't get carried away, mister. In
American movies, this is a big hug."
"アメリカ帰りの兄ちゃんなら、ゼッタイ世界を救った
パイロットになってくれるって、信じてたのに～！","","If it was my brother returning from America, he surely would have saved the world.
I trusted you to be my pilot~!","","I knew you'd become the pilot who saved the
world when you came back from America!"
"もうこれは、兄ちゃんからアメリカのもみあげの
おみやげをもらわないと、許せませんな～","","This is already an American firmer from my brother.
I'll never forgive you if you don't give me a souvenir.","","I can't forgive this unless I get an
American souvenir from my brother "
"というわけで～……もみあげちょ～だい！
オマケに～コンビニ限定アイス付きで☆","","So - ...... too!
As a bonus, it comes with a limited-edition convenience store ice cream.","","And so... Gimme a massage!
On top of that  with convenience store ice cream☆"
"アイスはもはやアメリカ土産ですらないな……。
まったく……真美は変わらないなあ","","Ice cream isn't even an American souvenir anymore. ......
You haven't changed at all ...... Mami.","","Ice cream isn't even an American souvenir anymore......
Honestly... You never change, Mami."
"ちょっと、兄ちゃん。こどもあつかいしないでよ。
真美、もう中学生なんだかんね？","","Hey, brother, don't treat me like a child.
Mami, you are already in junior high school, right?","","Hey, mister. Don't treat me like a child.
Mami, you're already in middle school, right?"
"シシュンキの女の子なんだから、
ほんのささいなひとことで、キズついちゃうかんね！","","I'm a shishunki girl,
It only takes one small comment to cause a scratch!","","You're a lady of the forest's edge, so you'll get
hurt if you do something as trivial as that!"
"思春期の女の子は、
そんなに思春期アピールしないと思うぞ","","Adolescent girls are,
I don't think you'd appeal to puberty that much.","","I don't think puberty girls
appeal to puberty that much."
"兄ちゃん知らないの！？　イマドキのシシュンキの
女の子はちゃーんとシシュンキアピールするんだよ！","","Brother, don't you know! The imam's shishunki!
The girls are chan shishunkia appeal!","","Don't you know, onii-chan?! The girls in the
imadoki are supposed to show off their imadoki!"
"兄ちゃんがアメリカにいる間に、イロイロ
変わったってこと、真美が教えてあげないとね☆","","While my brother is in the U.S., I'm going to be in the U.S.
Mami has to tell him that she has changed.","","You'll have to teach her that you've
changed a lot while you've been in America☆"
"さ、兄ちゃん、ナニが知りたい？
ドドーンとなんでも聞いてよね","","Well, brother, what do you want to know?
Ask Dawn anything you want.","","What do you want to know, mister?
Dawn and whatever else you want."
"真美が教えてくれるのか。
そうだな……","","Will Mami tell us?","","Is Mami going to teach me?
Yeah, you're right"
"俺がいない間のこと","","While I was gone.","","While I was gone."
"真美が今好きなもの","","What Mami likes now","","What you like now, Mami."
"双子の亜美のこと","","The twin Ami.","","About the twins, ami."
"俺がいない間、真美が元気に過ごしてたか知りたい","","I want to know if Mami was doing well while I was gone.","","I want to know how Mami was doing while I was gone."
"んっふっふ～♪　真美のことが気になっちゃう
なんて、兄ちゃん、実は真美にムチューだね？","","Mmmm~~ I'm so curious about Mami!
Oh my God, brother, you're actually a munchkin for Mami, aren't you?","","Eheheh~ ♪ You're worried about Mami, aren't you?
You're actually munching on Mami, aren't you?"
"安心して、真美はイタズラして律っちゃんをびっくり
させたりしながら、元気にアイドルしてたかんね☆","","Don't worry, Mami surprises Ritsu with a prank!
I was an idol in high spirits while letting them do their thing.","","Don't worry, Mami was playing a prank on Rit-chan and scaring
her, but she was also an idol with a lot of energy☆"
"イタズラは相変わらずなんだな……","","I see the prank is still the same. ......","","You never change, do you?"
"今、真美が気に入ってるものを教えてくれ","","Tell me what Mami likes right now.","","Tell me what you like right now, Mami."
"もしかして兄ちゃん、真美のこと気になってるの？
ダメよ、真美の心は今、テリヤキマンのものなの！","","Are you interested in Mami, brother?
No, Mami's heart belongs to Teriyaki Man now!","","Could it be that you're interested in Mami?
No, Mami's heart belongs to Teriyaki Man right now!"
"あれ、以前はヤキニクマンって言ってなかったか？
テリヤキマンになったのか……？","","Hey, didn't they used to call him Yakinikuman?
Have you become a teriyaki man ......?","","Huh? Didn't you say Yakinikuman before?
Has she become a teriyaki man...?"
"どっちも好きだよ！　焼き肉も照り焼きも
おいしいし？　あ～、なんだかおなかへってきた♪","","I like both! Grilled meat and teriyaki.
It's delicious? Oh, I'm getting hungry.","","I like both! Yakiniku and teriyaki are
good, too! Ahh, I'm getting hungry! ♪"
"相変わらず自由だな……","","Free as ever. ......","","You're as free as ever..."
"そうだな、亜美は元気にしているか？","","Yes, how is Ami doing?","","That's right, how is Ami doing?"
"もー兄ちゃんってば、ここで真美以外の女の子の
質問するなんて、デリバリーがないぞ！","","Oh, brother, you're the only girl here who's not Mami.
You're asking questions, there's no delivery!","","Geez, Brother! You can't just ask questions
about a girl other than Mami here!"
"デリバリー？　デリカシーのことか。真美と亜美は
双子だからな、２人とも元気だと嬉しいんだよ","","Delivery? You mean delicacy, Mami and Ami?
They're twins. I'm just glad they're both doing well.","","Delivery? You mean delicacy? You and Ami are
twins, so I'm happy to see you two doing well."
