"（真がトレーニングをしていると
音無さんから聞いて、公園にやってきた）","","(When true is training...)
(I came to the park after hearing from Mr. Otonashi.)","","(Otonashi-san told me that Makoto was
training, so I came to the park.)",""
"ここが真のランニングコースだけど……
姿が見えないな","","Here's the true running track though: ......
I don't see you.","","This is the real running course, but...
I don't see him anywhere.",""
"きゃーっ！　かっこいいっ！","","Cool!","","Kyaaa! So cool",""
"キラキラ光る汗……まるで王子様！","","Glistening sweat ...... like a prince!","","Glistening sweat... Just like a prince!",""
"（向こうから黄色い声援が……？　もしかして……）","","(Yellow cheers from over there ......? Maybe it's ......)","","(Is that shrill cheer coming from over there...? Could it be...?)",""
"あ、プロデューサー！　お疲れ様です！","","Oh, producer! Thank you for your hard work!","","Hey, producer! Good work today!",""
"プロデューサーもボクと一緒に
トレーニング、どうですか？","","Producer with me.
Training, how is it?","","Would you like to train
with me, too?",""
"いや、俺はトレーニングに来たわけじゃないぞ","","No, I'm not here to train you.","","No, I'm not here to train.",""
"まあ……確かにプロデューサーはスーツ姿ですし、
スーツでトレーニングはしないか……","","Well, ...... certainly Producer is in a suit,
Don't you train in a suit? ......","","Well... Producer is wearing a suit, so
I guess he won't be training in a suit...",""
"へへ、勘違いしちゃいました。
それで、プロデューサーはどうしてここに？","","Hehe, I made a mistake.
So how did Producer end up here?","","Hehe, I misunderstood.
So, what's Producer doing here?",""
"ん、俺か？
ちょっと用事があって……","","Hmm, me?
I had to run a few errands. ......","","Hm? Me?
I have some business to attend to...",""
"真に会いに来た","","I came to see the truth.","","I really came to see you.",""
"様子を見に来た","","I came to check on you.","","I'm here to see how you're doing.",""
"気晴らしに来た","","I'm here for the distraction.","","I'm here for a distraction.",""
"真に会いに来たんだ。
ここでトレーニングしてるだろうと思って","","I came to see the true.
I figured you would be training here.","","I really came to see you.
I thought you'd be training here.",""
"えっ、ボクに会いに……ですか！？
へへっ♪　嬉しいです！","","What, you want to see me at ......?
Heh heh... I'm glad to hear that!","","Huh? You came to see me?!
Hehe♪ I'm so happy!",""
"プロデューサーに会うの、久しぶりですけど……。
全然変わってないですね！","","It's been a long time since I've seen a producer, but I've been working on .......
It hasn't changed at all!","","It's been a while since I've seen Producer...
You haven't changed at all!",""
"元気そうで安心しました！
あっ、ボクも見ての通り、元気バリバリですよ！","","I am relieved to hear that you are doing well!
Oh, as you can see, I'm in good spirits too!","","I'm relieved to see you're doing well!
Ah, as you can see, I'm doing great!",""
"このあたりの様子を見に来たんだ。
うん、そんなに変わってないな……","","I'm here to see what's going on around here.
Yeah, it hasn't changed that much. ......","","I'm here to see how things are around here.
Yeah, it hasn't changed that much...",""
"そういえばプロデューサー、
海外に行ってたんでしたよね！","","Speaking of which, producer,
You had been abroad!","","Come to think of it, didn't
Producer go overseas?",""
"へへっ、このあたりの風景は変わってなくても、
ボクは変わりましたよ！　成長したんです！","","Hehe, even if the scenery around here hasn't changed,
I have changed! I have grown up!","","Heheh, even if the scenery around here
hasn't changed, I've changed! I've grown up!",""
"気晴らしに散歩に来たんだけど、
黄色い声援が聞こえてきて何事かと思って……","","I came here for a walk to get away from distractions,
I heard yellow cheering and wondered what was going on: ......","","I came here for a walk to clear my head, but I heard
cheers from the crowd. I was wondering what was going on...",""
"はは……トレーニングしてたら、
ファンの子たちが集まってきちゃって","","Ha ha ...... if you're training,
All the fan kids got together.","","Haha... While I was training, all
the fangirls gathered around me.",""
