"（律子と話をするため、
仕事終わりにカフェで合流した……）","","(To talk to Ritsuko,
(We met up at a cafe after work ......)","","(I met up with Ritsuko at the
cafe after work to talk to her...)"
"お疲れさまです、プロデューサー！
すみません、お待たせしてしまって","","Good job, producer!
Sorry to keep you waiting.","","Good work, producer!
I'm sorry for making you wait"
"収録が押してたなら仕方がないよ。ところで、
律子とこうしてふたりで話すのも久しぶりだな","","If the recording was pushed, I don't blame you, by the way,
It's been a long time since Ritsuko and I talked like this together.","","I can't blame you if you're busy with recording. By the way,
it's been a while since I've talked to Ritsuko alone like this."
"ええ、そうですね。プロデューサーと
ゆっくりお話するのは、久しぶりですね","","Yes, I do, with Producer.
It's been a long time since we've had a chance to talk slowly.","","Yes, that's right. It's been a while since
I've had a chance to talk to a producer."
"海外研修に行って、また一段と腕を磨いたんじゃ
ないですか？　ぜひ、話を聞かせてください！","","I think he went on an overseas training program and honed his skills even further.
Please tell us your story!","","Didn't you go overseas for your training to
improve your skills? Please tell me more about it!"
"俺の話か、いいぞ。
向こうでは……","","My story, good one.
Over there: ......","","You're talking about me? Sure.
Over there......"
"へぇ、そんな事があったんですね。
今後の活動方針の参考になりました","","Wow, I didn't know that happened.
It was helpful to me in planning future activities.","","Wow, so that's what happened.
It was a good reference for our future activities."
"律子は俺がいない間、どんな活動をしていたんだ？
改めて教えてくれないか","","What activities did Ritsuko do while I was gone?
Tell me again.","","What kind of activities did Ritsuko do when I wasn't around?
Can you tell me again?"
"私はセルフプロデュースをしながら、
アイドル活動を続けてます","","While I self-produce,
I continue to idolize her.","","I've been self-producing and
continuing my idol activities."
"目指してるのは、あくまで
プロデューサーですから！","","I'm just trying to get to the point.
I'm a producer!","","I'm just trying to
be a producer!"
"ああ。目標は変わってないんだな","","Yeah, I guess our goals haven't changed.","","Yeah. Seems your goal hasn't changed"
"もちろんです！　試行錯誤しつつ、
これでも結構上手くやれてるんですよ","","Of course! Trial and error,
I'm doing pretty well with this.","","Of course! I've been doing it through trial
and error, and I've been doing it pretty well."
