"今日は雑学クイズのバラエティ番組収録だ。
優勝目指して頑張ってくれ、杏！","","Today we're recording a variety show of miscellaneous quizzes.
Good luck in your bid for the championship, Anzu!","","Today we're recording variety programs for trivia quizzes.
Do your best to win, Anzu!"
"えー……優勝とかどうでもいいよー。
そのために頑張るのは、杏のポリシーに反するし","","Ehhh ...... I don't care if I win or not!
And it's against apricot policy to work hard for it.","","Eh... I don't care about winning.
Doing my best to do that goes against Anzu's policy."
"ポリシーって、『楽してアイドル』ってやつか？
でも両方美味しいとこどりなんて、難しいだろ","","Is the policy the ""Enjoy and be an idol"" thing?
But it's hard to get the best of both worlds.","","Is that 『Relax, idol.』 policy?
But it's hard to find a good place for both."
"難しいことにあえて挑戦する……。
それが杏の美学なのであった。キリッ","","Dare to try something difficult. ......
That was the aesthetics of the apricot.","","I dared to challenge something difficult...
That is Anzu's aesthetic. Kirii"
"いいこと言ってる風だけど、
結局、頑張らずに美味しい思いがしたいってことだな","","It sounds like a nice thing to say,
After all, you want a good meal without trying too hard.","","You sound like you're saying something nice, but in the
end I just want to enjoy it without trying too hard."
"まあ、特に優勝は目指さないで、
できたらラッキーくらいでやってくるよ","","Well, don't particularly aim for the championship,
I'll be lucky if I can do it.","","Well, don't really aim for victory. If you
can do it then I think we should be lucky!"
"分かった。
ここはひとつ、杏らしい仕事っぷりを頼むよ","","
I'm asking you to do one thing here, and do it in an apricot way.","","All right, then.
I'll leave this to you, Anzu-like work."
"オッケー、任せて。とりあえず、
全力で頑張りすぎるのはどうかと思うんだよね","","Okay, I'll take care of it,
I don't know if I'm trying too hard to do everything I can.","","Okay, leave it to me. For now I don't think
you should try too hard at work..."
"クイズを正解しつつ、外しつつ。
程よくテキトーっていうのが杏らしいんじゃない？","","While getting the quiz right, while getting it off.
I think being moderately straightforward is typical of Anzu.","","I answer the question correctly and take it off.
Isn't it just like Anzu to say that?"
"そうだな、杏の言うことも一理ある。
じゃあ、杏には……","","Yes, Anne has a point.
Then I'll let the apricots know: ......","","That's right, Anzu has a point.
Then, Anzu..."
"５０％の力を出す","","Give 50% of your strength.","","I'll give you 50%of my power."
"８０％の力を出す","","Give 80% effort","","Eighty percent."
"１０％の力を出す","","Give 10% of your strength.","","I'll give you 10%."
"１００％の力を出す","","Giving 100% effort","","I'll give you 100%of my power."
"５０％の力を出すくらいがいいんじゃないか？","","I think it's enough to give 50% effort.","","Isn't it better to use 50%of your power?"
"そうだね。
そのくらいがちょうど良さそうかも","","Yes, it is.
Maybe that's about right.","","Yeah, you're right.
Maybe that's a good idea."
"半分とぼけて、半分良いとこ見せる。
アイドルとしては良いバランスだよね","","Half bluffing, half showing off the best parts.
It's a good balance for an idol.","","I play dumb and show her half of my good points.
As an idol, it's a good balance."
"（杏は計算していたかのように、
５０％の解答率でクイズに答えていった）","","(As if Anne had calculated,
(They answered the quiz with a 50% answer rate.)","","(Anzu answered the quiz with a
50%answer rate, as if she'd planned it.)"
"（杏らしい解答率だと他の出演者からも好評で、
ディレクターも杏の仕事を褒めていた！）","","(The other performers liked the solution rate, which was typical of Anzu,
(The director also praised Anzu's work!)","","(It's just like Anzu to have such a good answer rate, and the
other performers liked it too. The director praised her work!)"
"頑張って８０％の力を出してくれ！","","Good luck and give 80% effort!","","Do your best and give me 80%of that power!"
"８０％って、そこそこ答えちゃうカンジだけど。
まあ、プロデューサーがそういうなら","","80% is a bit high, but I think I can answer that question.
Well, if that's what Producer says.","","Eighty percent? That's pretty much the answer I was looking for.
Well, if Producer says so."
"その代わり、ちゃんと報酬は用意しておいてね。
具体的にはおいしい飴をこれくらい♪","","In return, make sure you have the right rewards.
Specifically, delicious candy this much â","","But in return, make sure you're paid.
Specifically, about this much delicious candy.♪"
"（杏は宣言通り真剣にクイズに挑み、
難問にも答えてスタジオを盛り上げた）","","(Anne took the quiz seriously, as she declared,
(He also answered some difficult questions and got the studio going.)","","(Anzu took the quiz seriously, as promised. She even answered
some difficult questions to liven things up in this studio!)"
"（面白い画が撮れたとディレクターも喜んでいたが、
杏に報酬が足りないと怒られてしまった）","","(Although the director was pleased with the interesting picture he got,
(I got mad at apricots for not rewarding me enough)","","(The director was happy to get an interesting shot,
but Anzu got mad at him for not getting enough.)"
"１０％くらいでいいんじゃないか？","","I think it should be about 10%.","","Ten percent should be fine, right?"
"えっ、そのくらいでいいの？
そんじゃ、気楽に収録させてもらうね～","","What? That's about right?
Well, then, I'll take it easy and let you record it.","","Huh, is that all?
All right, I'll take it easy on you guys for a bit and start recording again sometime soon. See ya later!"
"（杏は宣言通り、
クイズを数問答えただけで終えた……）","","(Apricot is as declared,
(I just finished answering a few questions on the quiz: ......)","","(Anzu answered a few quizzes,
just like she said...)"
"（杏なりに良い仕事が出来たと喜んでいたが、
ディレクターには不評だった……）","","(Although I was pleased that I had done a good job in my apricot way,
(It was not well received by the director. ......)","","(Anzu was happy to do a good job,
but the director didn't like it...)"
"もちろん１００％に決まってる。
全問正解を目指して頑張ろう！","","Of course it has to be 100%.
Let's try to answer all the questions correctly!","","Of course it's 100%.
Let's do our best to get all the questions right!"
"そういうキャラで、番組に呼ばれてないと思うけど。
まあ、プロデューサーがそういうならやってみるよ","","That's the kind of character I don't think I was invited to be on the show.
Well, if Producer says so, I'll give it a shot.","","That's the kind of character she is, and I doubt anyone asked her to come on TV.
Well, if Producer says so."
"（杏は共演者を寄せ付けない実力で、
全問正解を果たしてみせた……）","","(Anne is a talented actress who can keep her co-stars at bay,
(......), who answered all questions correctly.","","(Anzu managed to answer all the questions
correctly with a skill that kept her co-stars away...)"
"（しかし、これではクイズ番組にならないと、
後日、出演者を見直して再収録することになった）","","(But this would not be a quiz show,
(The cast was later reviewed and re-recorded.)","","(But if this doesn't turn into a quiz show, we will have
to review the performers and rerecord at some point.)"
"（今回の仕事は成功だ！）","","(This job was a success!)","","(This job was a success!)"
"（今回の仕事は失敗だ。次こそは！）","","（This job was a mistake...next time!)","","(This job didn't go well,
Let's try again next time!)"
"（『杏ののんびり温泉旅』という、
旅企画の依頼が杏にやってきた）","","(It is called ""Anzu's leisurely hot spring trip,
(A request for a travel project came to Apricot.)","","(『Anzu no leisurely onsen tabi』, the
request for a travel project came to Anzu.)"
"ねえ、プロデューサー。この番組って、
ほんとに杏が温泉に入るだけでいいの？","","Hey, producer, what's this show about?
Are you sure you want to just have apricots in the hot springs?","","Hey, producer. Is it really okay for Anzu to
just go into the hot spring on this show?"
"確か、そういう内容だったと思うが。
……うん、企画書を見る限り、それだけの内容だ","","I believe that's what it was about.
...... Yeah, that's what the proposal says.","","I think that's what it was about.
...Yeah. Judging by the proposal, that's all there is to it..."
"ふふっ。さっすがプロデューサー。
いい仕事を取ってきてくれるって信じてたよ","","Hmmm....that's my producer.
I knew you would get me a good job.","","That's our producer for you.
I knew you'd get me a good job."
"あっ、でも、いくつかの温泉を巡るみたいで、
徒歩で移動しながら町ぶらロケもするみたいだな","","Oh, but it looks like we are going to visit several hot springs,
Looks like we'll be moving around on foot and doing some town-hopping locations.","","Oh, but it looks like they're going around to a few hot springs.
They even do street-walkings on the town side of things as well"
"ちょっと、それを早く言ってよ。
ぜんぜん話が違うじゃんかー","","Hey, you need to get that out of your system.
That's a totally different story!","","Hurry up and tell me that.
This isn't what you said at all!"
"そんな歩き回るロケなんて、杏には無理だよ。
想像しただけで疲れてきた……","","That kind of walking around on location is impossible for apricots.
I'm getting tired just thinking about it: ......","","Anzu wouldn't be able to walk around like that.
Just imagining it makes me tired..."
"そんなこと言うなよ。
温泉街の町ぶらロケなんて楽しそうじゃないか","","Don't say that.
A location shoot in a hot spring resort town sounds like a lot of fun, doesn't it?","","Don't say such a thing.
Isn't it fun to take a stroll around the hot spring town?"
"まあ、温泉街自体はいいんだけどさ。
徒歩で移動っていうのはどうにもならないの？","","Well, the spa town itself is fine.
Can't we just get around on foot?","","Well, the hot spring town itself is fine.
Isn't there anything we can do about moving on foot?"
"ちゃんと確認しなかった俺にも落ち度があるか……。
ここはひとつ……","","I guess I'm at fault for not checking properly. ......
Here's one: ......","","I wonder if it's my fault for not checking properly...
There's only one thing here..."
"ご当地飴を探す","","Find local candies","","Look for local candy"
"タクシーを使う","","take a cab","","We'll take a taxi."
"迎えを呼ぶ","","call a person to come to the door","","I'll call for you."
"歩く","","walk","","Walk"
"そうだ！　温泉街で、
ご当地飴を探すって企画を提案してみるよ","","Yes! In a hot springs resort,
I'll suggest a project to find a local candy.","","Oh, I know! Let's try suggesting a plan to
look for local candy in the hot spring resort."
"ご当地飴かぁ。うん、悪くないね。
それなら、面白そうな味もありそうだし","","Local candy...yes, not bad.
Then there are some interesting flavors.","","Local candy, huh? Not bad.
In that case, I'm sure there will be some interesting flavors to choose from as well."
"プロデューサー、後で温泉街の情報教えて。
ちょっと、調べておくから","","Producer, give me some information about the spa town later.
I'll just check it out.","","Can you give me some information on the hot spring town later, producer?
I'll look into it."
"（杏は下調べしておいたお店で、
効率的にご当地飴をゲットしていった）","","(Apricots are at a restaurant I had prearranged,
(They efficiently got the local candy)","","(Anzu was able to efficiently obtain local candy
from the shop that she did her research with.)"
"（杏は最低限の労力を使って、温泉に入り大満足。
番組も濃い内容となり、大評判の旅番組となった！）","","(Anne was very satisfied with the hot springs with minimal effort.
(The program also turned out to be an intense and well-received travel program!)","","(Anzu takes the minimum amount of effort to bathe in a hot spring and is satisfied.
It became a popular travel show!)"
"よし。
ロケ用に専用のタクシーを用意しよう！","","All right.
Let's get a dedicated cab for the location!","","Okay.
Let's get a taxi for the location!"
"えっ、ほんとに？
プロデューサー、ありがと♪","","What, really?
Thanks, producer!","","Huh, really?
Thanks, producer.♪"
"町ぶらでタクシー移動っていうのも、
杏らしくて面白いからな。相談してみるよ","","Or, you could just take a cab to the town,
It's funny because it's so apricot, I'll discuss it with you.","","It's fun to take a taxi somewhere in
town. I can talk about it with Anzu, too!"
"うん、杏らしくて面白い撮影ができると思うよ。
ねえねえ、タクシーの中で昼寝してもいいよね？","","Yes, I think it will be an interesting shoot, just like Anzu.
Hey, hey, can I take a nap in the cab?","","Yeah, I think you'll be able to take some really interesting photos.
Hey, hey. Can I take a nap in the taxi?"
