"やよい、『アイドルオススメフード』の
出演が決まったぞ！","","Yayoi, ""Idol Recommended Food"".
You're on the bill!","","Yayoi, 『Idol-Recommended
Food』's appearance has been decided!",""
"本当ですかー！？
その番組、妹や弟たちとよく見てるんですよ","","Really!
I watch that show a lot with my sister and brothers.","","Really?!
I watch that show with my sisters and brothers all the time.",""
"プロデューサー！
私、なんのコーナーに出られるんですかー？","","
What corner am I going to be in?","","Producer!
What corner can I go to?",""
"新企画コーナーで、やよいがおすすめする料理を
紹介してほしいとのことだ","","In the new project section, Yayoi recommends dishes
They want an introduction.","","She wants you to introduce her with
a dish that Yayoi recommends.",""
"はーい！　えへへ、あの番組に出られるなんて、
メラメラーって燃えてきちゃいました！","","I can't believe I'm going to be on that show,
I was burning up with mela mela mela!","","Okay! Eheh, I'm so
excited to be on that show.",""
"はは、そうか。
収録もその意気で頼むぞ","","Ha, I see.
Keep up the good work on the recording.","","Haha, I see.
I'm counting on you for the recording, too.",""
"今回の企画では、高槻さんの『手作り』を
特にプッシュしていきたいと思っています","","In this project, Takatsuki-san's ""handmade
I would especially like to push for","","I want to push Takatsuki-san's 『Handmade.』
in particular for this project.",""
"えっと、ただ紹介するんじゃなくて、
私の手作りが大事ってことですよねー？","","Um, don't just introduce them,
You mean my handmade is important to you - right?","","Um, you're not just going to introduce me.
You want my handiwork more important?",""
"ああ、そうだな。
やよいはいつも家でどんな料理を作っているんだ？","","
What kind of food does Yayoi always cook at home?","","Yeah, you're right.
Yayoi, what kind of food do you always make at home?",""
"うちの定番といえばもやし料理です！
家族み～んな大好きな、高槻家のゴチソウですよー！","","One of our staples is a bean sprout dish!
It's the Takatsuki family's favorite ""gochisou""!","","Our standard dish is bean sprouts!
It's a feast for the Takatsuki family!",""
"あっ、でも……冷蔵庫のあまりもので
作ることも多いかも？","","Oh, but ...... with some leftovers from the fridge.
Maybe even make a lot of it?","","Ah, but...do you make a lot of
food from leftovers in the fridge?",""
"うーん……あのっ、
プロデューサーは何がいいと思いますか？","","Ummm......... that,
What do you think producers should do?","","Hmm... Um, what do you think would
be good for Producer?",""
"そうだな……","","Right ......","","Let's see...",""
"もやし創作料理","","Bean Sprouts Creative Cuisine","","Bean sprouts",""
"あまりもの料理","","surplus food","","Too much food.",""
"家庭料理","","home cooking","","Home-cooked dishes",""
"贅沢な料理","","Luxurious cuisine","","Extravagant cuisine",""
"よし、もやしを使った創作料理でいこう。
やっぱり、やよいらしさが大事だからな","","Okay, let's get creative with sprouts.
After all, it's important to be Yayoi-like.","","Alright, let's make a dish using bean sprout.
Yeah, 'cause it's gotta be the softness that makes you happy.",""
"はいっ！　私、もやし料理なら自信ありますっ。
任せてください！","","Yes! I have confidence in cooking bean sprouts.
We'll take care of it!","","Yes! I'm confident in my bean sprouts.
Leave it to me!",""
"もやしはちょっと工夫するだけで、
いろんな料理になっちゃうんです！","","Bean sprouts are just a little creative,
It can be a variety of dishes!","","Bean sprouts can be made into all
kinds of dishes with just a little effort!",""
"すごいね、やよいちゃん！
もやしだけであっという間に５品も作っちゃった！","","That's great, Yayoi!
I made five dishes in no time using only bean sprouts!","","Yayoi-chan's amazing!
I made five dishes in the blink of an eye just from bean sprouts!",""
"（今回の番組をきっかけに、
やよいのもやし工夫料理がＳＮＳで話題になった）","","(This program was a great opportunity,
(Yayoi's sprout devise dish became a hot topic on SNS)","","(This show triggered a lot of people to talk
about the bean sprout dish on social media.)",""
"（後日、『やよいのもやし料理集』という
レシピ本が出版され、爆発的に売れたぞ！）","","(Later, I will publish a book called ""Yayoi's Collection of Bean Sprout Dishes"".
(A recipe book has just been published, and it's exploded!)","","(A recipe book called 『Yayoino bean sprout cookbook』 was
published a few days ago, and it sold like hotcakes!)",""
"あまりもの料理にしよう。
主婦層が見る時間帯の番組だしな！","","Let's cook too much.
It's a time slot program that housewives watch!","","Let's have too much food.
It's time for the housewife class to watch it!",""
"分かりました！　あまりものがいーっぱいあると、
何を作ろうか迷っちゃいますもんねっ","","I understand that there are too many things to choose from,
It's hard to decide what to make, isn't it?","","Got it! If we have too much, then what should I make? It'll be hard
to decide on the best way of making something for you guys. Right...",""
"今からやよいちゃんに作ってもらうけど、
本当にあまりものだけで大丈夫？","","I'll have Yayoi-chan make it for me now,
Are you sure you can get by with just not much?","","I'm going to have Yayoi-chan make it now,
but are you really okay with just too much?",""
"任せてくださいっ！
あまりものだけで作るの得意なんですよー","","I'll take care of it!
I'm good at making things with only what I have left over!","","Leave it to me!
I'm really good at making things with just too much stuff.",""
"（やよいは番組スタッフが用意した
少ない材料だけで、見事料理を完成させた）","","(Yayoi was prepared by the program staff.
(He successfully completed the dish with only a few ingredients.)","","(Yayoi completed the dish with only a small
amount of ingredients prepared by her show staff.)",""
"（番組を見た主婦たちが次々に真似をして、
お茶の間で有名になったぞ！）","","(Housewives who saw the program imitated it one after another,
(You've made a name for yourself in the tea room!)","","(The housewives who watched the show imitated it one
after another, and became famous in their tea rooms!)",""
"『手作り』をプッシュしたいと言ってたし、
食材にこだわらず家庭料理でいこう","","He said he wanted to push ""homemade.""
Let's use home cooking without being particular about ingredients.","","You said you wanted to push 『Handmade.』, so let's not
worry about the ingredients and just go with home-cooked food.",""
"今日は家庭料理の定番中の定番である肉じゃがを、
やよいちゃんに作ってもらいましょう！","","Today, I'm going to make a classic of home cooking, meat and potatoes,
Let's have Yayoi make it!","","Today, let's have Yayoi-chan make the standard
meat and potato stew for home cooking!",""
"はいっ！　がんばりますっ！　……はわっ！？
お醤油がたくさん……どれを使えばいいんだろう？","","Yes, I'll do my best! ...... is wow!
I have a lot of soy sauce ...... which one should I use?","","Yes! I'll do my best... Hawah?
There's so much soy sauce... Which one should I use?",""
"（醤油選びに苦戦したやよいは、
肉じゃが作りに時間をかけすぎてしまった）","","(Yayoi struggled to choose soy sauce,
(I spent too much time making meat and potatoes)","","(You struggled to choose soy sauce, but you spent
too much time making meat and potato stew.)",""
"（結果、やよいの出演シーンは
大幅にカットされてしまった……）","","(As a result, the scenes in which Yayoi appears are
(......) which has been cut down significantly.","","(As a result, Yayoi's
appearance was cut short...)",""
"テレビ番組だから豪華な料理にしよう。
見栄えも大事だからな！","","It's a TV show, so let's make it a gorgeous dish.
It's important to look good!","","Since it's a TV show, let us make an extravagant dish.
It's important to look good!",""
"けど、こんな高級な食材、使ったことないです。
大丈夫かな……","","I have never used such a high quality ingredient though.
Is everything ok ......","","But, I've never used such high-grade ingredients before.
I wonder if she'll be okay...",""
"（やよいは人一倍頑張ったが、
不慣れな高級食材を扱いきれず、失敗してしまった）","","(Yayoi worked harder than others, though,
(I failed to handle unfamiliar, high-end ingredients.)","","(Yayoi tried harder than most people, but failed because she
couldn't handle high-grade ingredients that were unfamiliar to her.)",""
"（番組は台無しになってしまい、
そのコーナーはお蔵入りとなった……）","","(The program was ruined,
(That section has been put on hold. ......)","","(The show was ruined, and the
corner is now in storage...)",""
"（今回の仕事は成功だ！）","","(This job was a success!)","","(This job was a success!)",""
"（今回の仕事は失敗だ。次こそは！）","","（This job was a mistake...next time!)","","(This job didn't go well,
Let's try again next time!)",""
"やよいの地元商店街で、
ファン交流会イベントが決まったぞ！","","At a local shopping street in Yayoi,
We've got a fan exchange event lined up!","","Yayoi's local shopping district has
decided to host a fan exchange event!",""
"えへへっ、やったー！
ありがとうございます、プロデューサー！","","Ehehe, yay!","","Heheh, I did it!
Thank you, producer!",""
"ずっとやりたいって言ってたからな。
喜んでもらえてよかったよ","","I've always said I wanted to do it.
I'm glad you enjoyed it.","","She always said she wanted to do it.
I'm glad you like it.",""
"商店街のみんなにはいつもお世話になってますから。
いつかお返しがしたいなーって！","","I am always indebted to everyone in the shopping district.
I hope to return the favor someday!","","Everyone in the shopping district is always looking after me.
I want to return the favor someday!",""
"私、みんなが喜んでくれるようなイベントが
やりたいですっ！","","Me, I'd like to have an event that will make everyone happy.
I want to do it!","","I want to have an event that
will make everyone happy!",""
"もちろんそのつもりだ。
来た人たちみんなが笑顔になれるように頑張ろう","","Of course I intend to.
Let's do our best to bring smiles to the faces of all who come.","","Of course I'm going to do that.
Let's do our best to make everyone who comes smile.",""
"ただ会場はそう大きくないから、やれることに
限度がある。それを踏まえて考えようか","","But the venue isn't that big, so we'll do what we can.
There are limits; let's put that in perspective.","","But the venue isn't that big, so there is a limit to what
we can do. Let me think about it with those in mind...",""
"みんなが喜んでくれて、
会場が大きくなくてもできること……","","Everyone was happy,
What you can do even if your venue isn't big enough: ......","","Everyone's happy, and even if
the venue is not big enough...",""
"それに、やよいだからこそできるイベントだと、
ファンのみんな喜んでくれる内容になるだろう","","Besides, he said, the event is possible because of Yayoi,
It will be content that will please all of our fans.","","Besides, I'm sure the fans will be thrilled that this event is
something we can hold because it has a good atmosphere about us.」",""
"うーん……アイドルの私を見てもらえて、
みんなも喜んでくれることといえば……？","","Hmmm......... I'm an idol, and you got to see me,
Speaking of things that would make everyone happy too: ......?","","Hmm... What do you think would make
everyone happy to see me as an idol?",""
"何をしたらいいでしょう？　なんか私、
やりたいことがいろいろありすぎて……","","What should I do? What is it about me?
There are so many things I want to do: ......","","What should I do? There's just so
much that there is to be done...",""
"うう……ぷ、プロデューサー！
頭がパンクしちゃいそうです～！","","Uu......p, producer!
I think I'm going to get a flat head!","","Ugh... P-Producer!
My head's going to explode!",""
"そう難しく考えなくていいぞ。
ファンや商店街のみんなの笑顔を思い浮かべるんだ","","You don't have to think so hard.
Think of all the smiles on the faces of your fans and everyone in the shopping district.","","You don't have to think so hard about it.
Think about the smiles of fans and people in shopping districts.",""
"みんなが笑顔になるには……","","How to make everyone smile: ......","","For everyone to smile...",""
"ハイタッチ","","high five","","High five.",""
"握手会","","handshake event","","Handshake Society",""
"ライブ","","live performance","","Live",""
"レッスン","","Lesson","","Lessons",""
"やよいとハイタッチしたら笑顔になると思う。
いいや、絶対笑顔になるはずだ！","","I think I would smile if I high-fived Yayoi.
No, it should definitely make you smile!","","I think high fives will make you smile.
No, she'll definitely smile!",""
"はいっ！　私もみんなとハイタッチしたら
ニコニコーって笑顔になっちゃいます！","","Yes! I'll high-five with everyone, too.
It makes me smile!","","Yes! If I high-five with
everyone, it'll make me smile too.",""
"やよいちゃん、いつも応援してるよ。
次のライブも頑張ってね！","","Yayoi, I'm always rooting for you.
Good luck with your next gig!","","Yayoi-chan, I'm always rooting for you.
Good luck with your next concert!",""
"うっうー！　ありがとうございまーす！
じゃあ、いきますよ～。ハイ、ターッチ！　いぇい！","","Woohoo! Thank you very much!
Okay, here we go... Hi, Tatch!","","Uu-! Thank you very much~
Okay, here we go! Here's your tartie. Yaaay~!!",""
"（やよいがハイタッチをするたびに、
笑顔の花が咲いていく）","","(Every time Yayoi gives a high-five,
(Smiles blossom)","","(Yayoi high-fives you,
smiling flowers bloom.)",""
"（商店街も盛り上がって、笑顔溢れる一日だった）","","(It was a day full of excitement and smiles in the shopping district)","","(The shopping district was lively, and it had been a day full of smiles.)",""
"握手会はどうだ？
ファンのみんなと交流するいい機会だしな","","How about a handshake?
And it's a great opportunity to interact with all the fans.","","How about a handshake?
It's a good opportunity to interact with all the fans.",""
"はい！　私もファンのみんなと
たっくさんお話がしたいですっ！","","Yes!
I would like to talk with you a lot!","","Yes! I want to talk with
all of my fans a lot, too.",""
"ええっ、そんな遠くから来てくれたんですかー？
ありがとうございます！　すっごく嬉しいですっ！","","Wow, you came from such a long way?
Thank you very much!","","Huh? You came all the way out here just to see me-
Thank you so much! I'm really happy to hear that.",""
"わ、私もやよいちゃんとお話ができて嬉しい！
しかも握手まで……うう、来てよかった……","","Wow, I'm glad to talk to you too, Yayoi!
And even shook hands with ...... ugh, I'm glad I came ......","","I-I'm happy to talk with you too, Yayoi!
And you even shook my hand... Ugh, I'm so glad we came here.",""
"（熱心なファンも多くて、
予定より時間がかかってしまったが……）","","(There were many devoted fans,
(It took longer than planned. ......)","","(We had a lot of passionate fans,
so it took longer than expected.)",""
