"兄ちゃーん、そろそろラジオのお仕事が始まるから、
キンチョーしてる亜美に、ナニか一言！","","Brother, I'm about to start working on the radio,
Ami is nervous, but I have something to say to her!","","Nii-chaaan, work is about to start on the radio.
Ami's getting nervous! What can I say?"
"全然緊張しているように見えないぞ","","You don't look nervous at all.","","You don't look nervous at all."
"何言ってんの兄ちゃん！　亜美、緊張しすぎて
控室でお菓子５袋しか食べられなかったんだよ！？","","What are you talking about, brother! Ami, I'm too nervous.
I only got to eat 5 bags of candy in the waiting room!","","What are you saying, onii-chan?! Ami was so nervous that she
could only eat five bags of sweets in her waiting room!!"
"かわいそうな亜美ちゃん……！
きっと痩せ過ぎで兄ちゃんが悪く言われちゃう！","","Poor Ami. ......
He will probably be too skinny and my brother will get a bad rap!","","Poor Ami-chan!
I'm sure my brother will say bad things about me because of how thin he is!"
"でもでも～。ここで亜美のテンションを上げるような
一言があればダイジョーブだよ。ほらほら～♪","","But - here's something to raise Ami's spirits.
One word is all it takes.","","But, but... If you say something that'll get Ami all
fired up right here and now it will be fine. Come on~♪"
"なんだその流れは。というか５袋なら十分食べている
と思うけどな……。で、どんな一言が欲しいんだ？","","What's with that trend, I mean, five bags is plenty of food.
I guess. ....... So, what word do you want?","","What's with that reaction? I think you already ate five
bags... So, what kind of comment do ya want me to give her."
"お菓子を買ってやろうとか、楽しんでこいとか、
イタズラを頑張れ！　とか？","","I'll buy you candy, or tell you to go have fun,
Good luck with your pranks! And?","","You want me to buy you sweets, go
have fun with them and do your best!?"
"イタズラを選択肢にいれるな。
そうだなあ……","","Don't make pranks an option.","","Don't include pranks in your choices.
Let's see......"
"いつもの亜美らしく","","In her usual Ami way.","","The usual ami."
"せくしーに頑張れ！","","Good luck with the sekushiki!","","Hang in there, Sexiere!"
"いつもの亜美らしく、楽しんでやればいいと思うぞ","","I think you should just be your usual Ami and have fun.","","I think you should have fun, just like usual."
"いつもの亜美らしく？　ってことは～、リスナーの
みんなが楽しく明るくなっちゃうような感じ？","","Just like Ami always does? I mean - the listeners'
Like it makes everyone happy and cheerful?","","The usual Ami? Does that mean it'll be fun for the listeners
to enjoy themselves and cheer up a lot more than I thought."
"それともそれとも、お笑いカイドーまっしぐらで
ワハハって笑っちゃうような感じかなー？","","Or maybe it's just a comedy kaydoh.
I wonder if it's the kind of thing that makes you laugh wahaha?","","Or maybe it's something like a
comedy routine that makes you laugh?"
"そうそう、そういう方向だ。
亜美のそのパワーがみんなを明るくさせるんだ","","Yes, yes, that's the direction I'm going.
That power of Ami's brightens everyone's day.","","Yeah, that's how it is.
That power of ami's will brighten everyone up."
"みんなそんな亜美を楽しみにしていると思うぞ。
だからいつもの亜美で楽しんでこい！","","I'm sure everyone is looking forward to seeing Ami like that.
So go have fun with your usual Ami!","","I think everyone is looking forward to seeing you like that.
So go have fun with the usual ami!"
"うん！　亜美、それならチョー得意だよ！
さっすが兄ちゃん、ナイスアドバイスだね♪","","Yes! Ami, I'm very good at that!
That's great brother, nice advice..............................","","Yeah! Ami, I'm really good at that.
Nice advice, Onii-chan.♪"
"兄ちゃん、亜美のこと、見ててね！
んっふっふ～♪　頑張るぞー！","","Brother, keep an eye on Ami!
Mmmmmm~~ I'm going to do my best!","","Niichan, watch over Ami!
Nfu fu~♪ I'll do my best!"
