"お疲れ様です、プロデューサーさん！","","Thanks for your help, producer!","","Good work, producer!"
"おおっ、お疲れ様。
元気いっぱいだな、果穂","","Oh, good job.
You're full of energy, Kaho.","","Oh, good work today.
You're full of energy, Kaho."
"はいっ！　ありがとうございます！","","Yes! Thank you very much!","","Yes! Thank you very much."
"そうだ、プロデューサーさん！
もう１回、ちゃんと自己紹介しますね！","","Yes, Mr. Producer!
Let me introduce myself properly one more time!","","That's right, Mr. Producer!
I'll introduce myself again!"
"小宮果穂です！　２８３プロ所属の小学６年生です！
よろしくお願いしますっ！","","I am Kaho Komiya, a sixth grader who belongs to 283 Pro!
Thank you very much!","","I'm Kaho Komiya! A 6th grader affiliated with 283 professionals.
I'm looking forward to working with you!"
"こちらこそ、よろしく！","","Nice to meet you too!","","I'm counting on you!"
"果穂みたいに元気な女の子がいると、
ルミナスも明るくなるな","","When you have a girl as energetic as Kaho,
Luminous would brighten up the place.","","Luminous brightens up when there'll be a
girl as cheerful and energetic like Kaho."
"本当ですかっ！
……えへへっ","","Really?
...... ehehehe","","Really? 
...Heheh."
"あたし、プロジェクトルミナスのみなさんが
元気になれるように、がんばります！","","I, Project Luminous, and everyone at Project Luminous
I will do my best to get well!","","I'll do my best to cheer up
everyone at Project Luminous!"
"うん、それも大事だけど。果穂が元気にするのは、
ファンのみんなってことも、忘れないでくれよ","","Yes, that's important, too, but it's what makes Kaho healthy,
And don't forget, we're all fans.","","Yeah, that's important too. But you should also remember to keep your fans in the
loop when Kaho gets back on her feet and kicking up a fuzzy mood again sometime soon"
"あっ……！　そうですよね。
ごめんなさい……","","Ah, ......! Yes, that's right.","","Oh! You're right.
I'm sorry"
"いや、謝ることじゃないよ。メンバーのみんなを
元気にしたいって気持ちが伝わってきたよ","","No, don't apologize for all the members.
I could tell you wanted to cheer me up.","","No, there's no need to apologize. I can tell that
you want all of the other members in good health!"
"えへへっ……","","Ehehehe ......","","Heheh..."
"きっと、こういうところが果穂の魅力なんだろうな","","I bet this is what makes Kaho so attractive.","","I'm sure this is part of her charm."
"他のメンバーには無い、
果穂の良いところを存分に発揮していこう！","","The other members do not,
Let's show the best of Kaho to the fullest!","","Let's show them what we can
do better than anyone else!"
"はい！　一生けん命、やります！","","Yes! I will do it with all my heart and soul!","","Yes! I'll give you my life for the rest of your days"
"あこがれのみなさんと、
一緒にお仕事ができるので……！","","With everyone I longed to meet,
You can work with us at ......!","","I'll be able to work with the
people who love me so much!"
"そうだな。先輩アイドルと一緒に活動することで、
果穂のアイドルの勉強になるといいな","","Yes, by working with senior idols,
I hope Kaho learns a lot about her idol.","","Yeah. It'd be nice to learn more about being an
idol for Kaho by spending time with her seniors, too"
"そうすれば憧れていた先輩と、
肩を並べるようなトップアイドルになれるからね","","Then with the seniors I admired,
I can be a top idol that you can stand shoulder to shoulder with.","","If you do that, I'll be able to become a top idol who can stand
on equal footing with the upperclassman she admired so much."
"肩を並べる……！　夢みたいですっ！
あたしにできるでしょうか……？","","I'm standing shoulder to shoulder with ......! It's like a dream!
Can I do it ......?","","We're shoulder to shoulders...! This is like a dream come true.
Can I do it...?"
"夢で終わらせずに、
実現できるように一緒に頑張ろうな","","Don't let it end in a dream,
Let's work together to make it happen.","","Let's do our best to make this a
reality, without letting it end in dreams."
"はいっ！
プロジェクトルミナス……がんばります！","","
Project Luminous ...... good luck!","","Yes!
Project Luminous... I'll do my best!"
"それで……
立派なヒーローアイドルになるんです！","","So ......
I'm going to be a great hero idol!","","So...
I'm going to become a great hero idol!"
"…………ちょっと待った。
そのヒーローアイドルっていうのは何だ？","","............ wait a minute.
What's this Hero Idol thing?","","......Wait a minute.
What is this hero idol?"
"みんなを笑顔にしたり、
勇気や元気を分けるアイドルです！","","Making everyone smile,
They are idols that share courage and energy!","","I'm an idol who makes everyone
smile, and gives them courage!"
"これで伝わりますか……？","","Can you get the message from this: ......?","","Is this enough to get through...?"
"いや、それはなんとなくわかるけど、
つまり果穂は……","","No, I kind of understand that,
In other words, Kaho is ......","","Well, I kind of get that.
But in other words..."
"正義の味方に
なりたいのか？","","On the side of justice.","","Do you want to
be a superhero?"
"アイドルになりたい
でいいんだよな？","","I want to be an idol.
Is that okay with you?","","You want to be
an idol, right?"
"ヒーローに
なりたいのか？","","To the heroes.","","You want to
be a hero?"
"正義の味方になれたらって
思ってるのかな？","","He said he wanted to be on the side of justice.
Do you think?","","Do you think I want
to be a superhero?"
"はいっ！　正義の味方みたいに……！","","Yes! Like a righteous friend, ......!","","Yes! Like a superhero..."
"あたしにできること……
歌やダンスで、みなさんを笑顔にしたいです！","","What I can do: ......
I want to make everyone smile with my singing and dancing!","","Something I can do...
I want to make everyone smile by singing and dancing!"
"もちろんです！","","Of course!","","Of course!"
"みんなを笑顔にできるヒーローみたいな
アイドルになりたいなって思います！","","Like a hero who can make everyone smile.
I think I want to be an idol!","","I want to be an idol who
can make everyone smile!"
"ヒーローに
なりたいと思ってたりするのか？","","To the heroes.
Do you want to be or do you want to be?","","Do you want to
be a hero?"
"そうですね。
なりたいって思ってました！","","
I wanted to be!","","That's true.
I wanted to be like that!"
"でもあたしはアイドルだから、
ヒーローみたいなアイドルを目指しています！","","But I'm an idol,
We aim to be idols like heroes!","","But I'm an idol, so my goal
is to be like a hero!"
"あたし、ヒーローアイドルとして、
ファンのみなさんに笑顔を届けたいんですっ！","","Me, as a hero idol,
I want to bring smiles to the faces of my fans!","","As a hero idol, I want to make
sure my fans can see me smiling!"
"……なるほどね。果穂がどんなアイドルを
目指しているか、だいたいは分かったよ","","...... I see...what kind of idol is Kaho?
I've got a pretty good idea of what you're aiming for.","","...I see. I think we know what kind of
idol you're aiming to be now, Kaho..."
