"今日もいい天気だ！
絶好のプロデュース日和だな","","It's another beautiful day!
Perfect day to produce.","","Nice weather we're having today!
Perfect day to produce.",""
"プロデューサーさん。
おはようございます","","Producer.
good morning","","Mr. Producer.
Good morning.",""
"お！　おはよう、心白。
どうだ、ルミナスの活動は楽しいか？","","Good morning, Xinhaku.
What do you think, do you enjoy Luminous activities?","","Oh! Good morning, Kohaku.
So, how's Luminous doing? Is she having fun with her club activities or something?",""
"はい、楽しいですよ。私、たくさんの人と一緒に
なにかをするって、実はあまり経験がなくって……","","Yes, it's fun, me, with a lot of people.
I actually don't have much experience doing anything. ......","","Yeah, it's fun. I never really had much experience
doing anything with a lot of people in my life...",""
"そうだったのか。それなら、ルミナスが
心白にとって得難い体験になるといいな","","Oh, right, then the luminous
I hope it will be an unforgettable experience for Xinbai.","","I see. In that case, I hope Luminous is a valuable
experience for Kohaku's sake as well",""
"そう、ですね。
はい！　そうなるといいなって思います♪","","Yes, it is.
Yes, I hope so!","","That's... true.
Yes! I hope that's the case.♪",""
"よし、それじゃあ、一緒に事務所に行こうか","","Okay, then, let's go to the office together.","","All right, let's go to the office together.",""
"（おや？　あそこにいるのは……）","","(Oh? That's him over there at ......)","","(Huh? Who's that over there...)",""
"……心白、おはよう！
キョロキョロして、どうかしたのか？","","Good morning, ...... heart white!
Scurry around, what's wrong?","","...Good morning, Kohaku!
Why are you looking around so restlessly?",""
"あっ、プロデューサーさん！
おはようございます！","","Ah, Mr. Producer!
Good morning!","","Oh, it's Producer!
Good morning!",""
"なにか新しいトレンドがないか、
探しながら歩いていたんです","","Is there any new trend?
I was walking around looking for it.","","I was walking around looking
for any new trends.",""
"なるほど……。俺になにか手伝えることがあれば、
遠慮なく言ってくれ","","I see. ....... If there's anything I can do to help,
Feel free to tell me.","","I see. If there's anything I can do to help,
just say the word and it will be my pleasure",""
