"ボーカルレッスンお疲れ様です、歌織さん。
今日の成果はどうでしたか？","","Thanks for the vocal lesson, Utahori.
What were your results today?","","Good work with your vocal lessons, Kaori-san.
How did you do today?"
"プロデューサーさん、お疲れ様です！
本日も充実したレッスンになりました","","Thanks for your help, producer!
Another productive lesson today!","","Good work, producer!
Today was another fulfilling lesson."
"今までは教える側だったので、教えてもらう
立場になって、いろんなことに気づかされます","","I've been on the teaching side, so now I'm being taught.
I am in a position to notice many things.","","Up until now, I've always been the one teaching you.
Now that we have a teacher to teach us everything else..."
"そうなんですね。
歌織さんに大切なことを学んでもらえてよかったです","","I see.
I'm glad you learned something important from Mr. Utaori.","","Is that so?
I'm glad you learned something important from me."
"そうだ。プロデューサーさんは、
レッスンで大事な気持ちってなんだと思いますか？","","Yes, Producer,
What do you think is the most important feeling in a lesson?","","By the way, what do you think
is important in a lesson?"
"大事な気持ち、ですか。
そうですね……","","An important feeling, is it?","","Important feelings, huh?
You're right..."
"失敗を恐れないこと","","Do not be afraid of failure.","","Don't be afraid of failure."
"諦めないこと","","Never give up.","","Don't give up."
"負けないこと","","Not to lose","","Don't lose."
"失敗を恐れないこと、でしょうか？","","Not to be afraid of failure, right?","","You're not afraid of failure?"
"はい、それはとても大事ですね♪
失敗を乗り越えてこそ、見えるものがありますから！","","Yes, that's very important.Â
Because only by overcoming failures can we see what we can see!","","Yes, that's very important.♪
Because it's only through failure that we can see things!"
"諦めずに続けること、ですかね","","Keep going and don't give up, I guess.","","You're not going to give up, are you? To continue on with your life."
"『継続は力なり』ですね。着実に成長するためには、
日々のレッスンに励むことが大切です","","Continuity is power,
It is important to work hard on your daily lessons!","","『Continued is power.』, right? In order
for you to grow steadily in your studies."
"自分に負けないこと、ですかね？","","Not to lose to yourself, right?","","So you can't lose to yourself?"
"そうですね……誰かと競うわけではないので、
より良い自分を目指すことは大事かもしれませんね","","Yes, ...... I'm not competing with anyone,
Maybe it's important to aim for a better you.","","Indeed. I suppose it's important to aim for a better self,
since you don't compete with anyone else in the first place"
"でも一番大事なのは、楽しむ気持ち、かも。
私ちょっと、そんなことを思いました","","But maybe the most important thing is the feeling of having fun.
I was just thinking about that.","","But maybe the most important thing is how to enjoy yourself.
That's what I was thinking."
"そうですね。みんなには、
楽しめるアイドル活動をしてもらいたいです","","Yes, for everyone,
I want them to have an idol activity that they can enjoy.","","That's right. I want everyone to
enjoy their idol activities, too!"
"ふふっ、プロデューサーさんと一緒なら
大丈夫ですよ。私信じてます♪","","Hmmm, if you're with Producer...
Don't worry, I believe in you.","","Hehe, if you're with Producer then
it should be fine. I believe in him!♪"
"（仕事の帰り道。気分転換も兼ねて、
歌織さんと公園で散歩をすることにした）","","(On my way home from work, for a change,
(I decided to take a walk in the park with Ms. Utori.)","","(On the way home from work, I decided
to go for a walk with Kaori-san.)"
"歌織さんって普段、
休日は何をされているんですか？","","Utaori-san is usually,
What do you do on your days off?","","Kaori-san, what do you usually
have on your days off?"
"そうですね……。時間があるときは、
趣味の乗馬に出かけたりしています","","Yes, ......, when you have time,
I go horseback riding as a hobby.","","Let's see... Whenever I have time,
we go riding together as a hobby."
"乗馬って、世間的には敷居が高い趣味の
イメージがあるみたいですけど","","Horseback riding is a hobby that is considered by many people to be a very difficult one.
You seem to have an image.","","It seems that horse riding is
a hobby with high standards."
"そう……なんですか？
乗馬が趣味って、おかしいでしょうか……？","","So ...... is it?
Is it strange that horseback riding is a hobby ......?","","Is... that so?
Is it strange that riding is my hobby...?"
"いえ、そんなことないですよ。
歌織さんが乗馬って……","","No, that's not true.
I heard that Utaori is a horse rider: ......","","No, not at all.
Kaori-san riding a horse..."
"お姫様みたいで
かっこいい","","She's like a princess.
""cool","","You look like
a princess."
"淑女らしくて
素敵","","It's so ladylike.
great","","You're so
ladylike."
"お金持ちみたいで
すごい","","He looks like a rich man.
amazing (e.g. of strength)","","He's like a
rich man."
"なんだか、おとぎ話に出てくるお姫様みたいで
かっこいいです。とても似合っていますよ","","It's kind of like a princess in a fairy tale.
It's cool, looks great on you.","","You look like a princess from some
fairy tale. It really suits you!"
"かっこいいお姫様……。ふふっ♪
プロデューサーさんも、冗談がお上手ですね","","Cool princess ....... phew!
Your producer is very good at jokes, too.","","What a cool princess... Hehe.♪
You're a good jokester, too."
