"（あずささんにトーク番組の仕事をとってきた。
今日はいよいよ収録日だ！）","","(I got Azusa a job on a talk show.
Today's the day of the recording!)","","(I got a job for Azusa-san on the talk show.
Today's the day of recording!)"
"もうすぐ本番ですが、調子はどうですか？","","The show is about to start, how are you doing?","","It's almost time for the main event. How are things going?"
"司会の方とは、一緒にお仕事をしたことがあるので、
あまり緊張せずに済みそうです","","I have worked with the moderator,
I don't think I'll be too nervous.","","I've worked with the host before, so I think it should be easy
for me to get overly nervous about this sort of thing.」"
"それはよかったです。
あずささん、台本確認は出来ていますか？","","That was good.
Azusa-san, have you confirmed the script?","","That's good to hear.
Azusa-san, have you checked the script?"
"はい、台本に変更があるとスタッフさんが
おっしゃっていたので、今、確認をしようかと……","","Yes, if there is a change in the script, the staff
Since you mentioned it, I thought I would check now: ......","","Yes, one of the staff members said there's going to be a
change in script. I was just thinking about checking..."
"大幅な変更はないみたいですが……あら？
恋愛話のトークが追加になっていますね","","It doesn't look like there are any significant changes. ...... Oh?
You've added a talk about love stories.","","It doesn't look like there will be any major changes... Oh?
There's an additional talk about love."
"私の恋愛観ですか～。
いったい何を話せばいいんでしょうか？","","Is it my view of love~?
What on earth am I supposed to talk about?","","My view of love, huh?
What on earth am I supposed to talk about?"
"（ここは慎重に行きたいところだが……）","","(I'd like to be cautious here. ......)","","(I'd like to be cautious here, but...)"
"運命の人について","","About the Fateful One","","About the Man of Destiny"
"初恋の人について","","About my first love","","My first love."
"運命の人について話してみたらどうですか？","","Why don't you talk about your destiny?","","Why don't you tell us about the man of your dreams?"
"運命の人、ですか？
……みんなの前で話していいのかしら","","Destiny, is it?
I wonder if I can talk about this in front of everyone at ......","","The man of my dreams?
...Is it really okay to talk about this in front of everyone?"
"私はまだ、迷ってばかりだし
上手く伝えられるかどうか……","","And I'm still so lost.
I don't know if I can communicate it well: ......","","I'm still not sure
how to explain it..."
"無理をして上手く伝える必要はありません。
あずささんの思うままに話せばいいんです","","There is no need to force yourself to communicate well.
You can talk as you wish, Azusa-san.","","There's no need to push yourself and tell him well.
You can talk to her however you want."
"あずささんの素直な心に触れれば、見ている人も
きっと、何かを感じ取ってくれるはずですから","","If you touch the honest heart of Ms. Azusa, you will be able to see
I am sure you will feel something.","","I'm sure that if I touch your honest heart, the people watching
will be able to sense something from you as well"
"……わかりました。
私なりの言葉で伝えたいと思います","","I understand .......
I would like to tell you in my own words","","...Understood.
I'd like to say it in my own words."
"だから……プロデューサーさん、
最後まで見ていてくれますか？","","So ...... producer,
Will you watch me until the end?","","So...could you watch until
the end, producer?"
"もちろんです。
収録が終わるまで、ちゃんと見ていますよ","","Of course.
I'll be watching you right up until the end of the recording.","","Of course I do.
I'll be watching you until the recording ends."
"初恋の人については、どうですか？","","What about your first love?","","What about your first love?"
"え……は、初恋、ですか？
それはちょっと……","","Eh ...... is your first love, right?
That's a little ......","","Huh...? M-My first love, you say.
That's a little..."
"初恋は誰しも経験があるものですし、
何より初恋トークは盛り上がりますから！","","And everyone has experienced their first love,
Above all, first love talk is a lot of fun!","","Everyone has experience with their first love,
and most of all the talk about it gets excited!"
"うーん……初恋、初恋……。難しいテーマですけど
みなさんが楽しんでくれるのでしたら……","","Hmmm ...... first love, first love ....... It's a difficult subject, but...
If you all enjoy it, please visit ......","","Hmm... First love, first romance. It's a difficult subject
to come up with but if you all enjoy it so much..."
"なんとか頑張ってみますね","","I'll try to do my best somehow.","","I'll do my best somehow."
"（運命の人を探すというあずささんの恋愛観は、
多くの人の共感を呼んだ。この仕事は成功だ！）","","(What is your view of love, Azusa-san, in terms of searching for your destiny?
(It struck a chord with a lot of people; this job is a success!)","","(Azusa-san's idea of finding the person she was looking
for inspired sympathy in many people. This job succeeded!)"
"（あずささんが照れすぎて、上手くトークできずに
終わってしまった。……俺のチョイスミスだ）","","(Azusa-san was too shy to talk well.
(It's over. ...... my bad choice)","","(Azusa-san was so embarrassed that I couldn't talk to her properly. It ended with me making a mistake of my
own, you see... This is what happens when people end up talking about stuff like this in the first place )"
"（事務所に行くと、どこか困っている様子で、
ため息をついているあずささんがいた）","","(When I went to the office, he seemed somewhat troubled,
(There was Azusa, sighing)","","(When I went to the office, there was
Azusa-san looking troubled and sighing.)"
"あずささん、どうかしたんですか？","","Azusa-san, what's wrong?","","Is something the matter, Azusa-san?"
"それが……恥ずかしながら、
新しい事務所にまだ慣れてなくて……","","That's what ...... is ashamed of,
I'm still getting used to my new office: ......","","It's a shame, but... I still
haven't gotten used to my new office yet."
"来る途中で、また迷子になってしまいました～。
プロデューサーさん、どうしたらいいでしょう？","","On the way here, I got lost again!
What should I do, Mr. Producer?","","I got lost again on the way here.
What should we do, Mr. Producer?"
"それなら……","","Then ......","","In that case..."
"一緒に行きますよ","","I'll go with you.","","I'll come with you."
"電話してください","","Call me.","","Please call me back."
"自力で頑張って","","Good luck on your own.","","You're on your own."
"迷子になりそうな時は、俺が一緒に行きますよ","","If you feel lost, I'll go with you.","","If you get lost, I'll come with."
"ふふ、ありがとうございます♪
プロデューサーさんは、優しいですね～","","Hmmm, thank you... ♪
Your producer is so kind!","","Haha. Thank you ♪
You're so kind, Mr. Producer~"
