"お疲れ様です、歌織さん。
ルミナスの活動は順調ですか？","","Thank you for your hard work, Utah.
How is Luminous doing?","","Good work, Kaori-san.
How's Luminous doing?",""
"あっ、プロデューサーさん。お疲れさまです","","Ah, Mr. Producer, thank you for your hard work.","","Oh, hey there. Thanks for your hard work as a producer",""
"はい、みんな親切にしてくれるので、
心配ごとはありません♪","","Yes, because everyone is so nice to me,
Nothing to worry about.","","Yes, everyone is kind to me. There's
no need for concern like that!♪",""
"ですが……プロデューサーさん、
ひとつ、お聞きしたいことがあるんですけど……","","But ...... producer,
One thing I'd like to ask you: ......","","But, Producer-san... There's one thing
I want to ask you all about?",""
"はい、何でしょう？","","Yes, what is it?","","Yes, what is it?",""
"あの、私なんかが、こんな壮大なプロジェクトに
参加して大丈夫なんでしょうか？","","I'm not sure I'm the right person to be involved in such a grand project.
Is it safe to participate?","","Um, is it really okay for someone like me
to participate in such a grand project?",""
"もちろんですよ。プロジェクトルミナスに
歌織さんはなくてはならない存在です！","","Of course, yes, to Project Luminous.
Mr. Utaori is indispensable!","","Of course. You're
indispensable to Project Luminous!",""
"そうですか……。
ありがとうございます……","","I see. .......
Thank you ......","","I see....
Thank you very much...",""
"何か気になることでも？　歌織さんの歌唱力なら
なにも心配ないと思うんですが","","Is something bothering you? If it's your singing ability...
I don't think there's anything to worry about.","","Is something bothering you? I don't think there is
anything to worry about with your singing skills.",""
"……私も自分の歌の技術が
お役に立てるのでは、と思っていました","","...... I also have my own singing skills.
I thought I might be able to help you.","","...I thought my singing skills
might be of use to you.",""
"ですが、実際にみんなに会って
……感じたんです","","But I actually met everyone.
I felt ......","","But when I actually saw
everyone...I felt it.",""
"私よりも、アイドルとしての素質や輝きを
持っている子がたくさんいるって……","","than I do, and the qualities and brilliance of an idol.
He said there are a lot of kids who have ......","","That there are more girls who have the
potential and brilliance to be idols than I do...",""
"そんなみんなのために、
私ができることって、本当にあるのでしょうか？","","For everyone like that,
Is there really anything I can do?","","Is there really anything
I can do for everyone?",""
"もちろんです！　それは……","","Of course! It is ......","","Of course! That's...",""
"お手本","","example","","Example","Role model"
"包容力","","tolerance","","Tolerance",""
"外見","","outward appearance","","Appearance",""
"みんなのお手本になってもらいたいんです","","We want you to be a role model for everyone.","","I want you to be a role model for everyone.",""
"お手本……。お気持ちは嬉しいですが、
私に務まるんでしょうか","","I appreciate your example ....... I'm glad to hear your sentiments,
I wonder if I'm up to the task.","","An example... I appreciate the sentiment,
but will it really work for me?",""
"もちろんです。歌織さんの歌唱力だけではなくて、
大人の立ち振る舞いや、お淑やかさも参考になります","","Of course, it's not just about your singing ability,
Adult behavior and ladylike mannerisms are also helpful!","","Of course. Not only your singing ability, but also the adult way you act and how
ladylike it is are a good reference point for me to take advantage of as well!","Of course. Not only Kaori's vocal performance, 
but also her adult-like behavior and gentleness are references."
"そ、そんな。お手本になれるような大人では……。
それにお淑やかさというのも……照れてしまいます","","Oh, no, I'm not an adult who can be a role model. ......
And I'm also embarrassed by ...... the idea of being ladylike!","","N-No way. I'm not mature enough to be a role model...
also, being so ladylike... don't make me blush.",""
"包容力ですよ","","Inclusion.","","Your tolerance",""
"包容力、ですか？　えっと、すみません……。
それは、どういう意味でしょうか？","","Inclusion, is it? Um, sorry, .......
What does that mean?","","Tolerance? Um, excuse me...
What do you mean by that?",""
"歌織さんからあふれ出ている、優しさのことです！","","I am talking about the kindness that overflows from Ms. Utaori!","","I'm talking about the kindness overflowing from you!",""
"その優しさで、みんなを包み込んでいただけたら、
ルミナスの雰囲気も温かくなると思うんです","","If you could wrap everyone in that kindness,
I think it will warm up the atmosphere in Luminous.","","If you can wrap everyone up in that kindness, I think
it'll warm the atmosphere of Luminous as well.",""
"外見ですよ","","Appearance.","","It's your appearence",""
"あ、あの、プロデューサーさん。
私、見た目も、自信があるわけでは……","","Oh, um, Mr. Producer.
I, and the way I look, I'm not confident ......","","U-Um, Producer-san?
I'm not confident in my appearance, either...",""
"そんなことありません！
歌織さんは美しさとかわいさを兼ね備えています！","","That is not true!
Ms. Utaori combines beauty and cuteness!","","That's not true at all!
Kaori-san has both beauty and cuteness!",""
