"（今日は亜夜のファン交流イベントの手伝いを
する日だ。急いで会場に向かうとしよう……）","","(Today I'm helping out with a fan exchange event for the sub-night.
Let's hurry up and head to the venue (......).","","(Today is the day I'm going to help out with Aya and her
fan exchange event. We should hurry over there...)",""
"プロデューサー。
時間前に来るなんて、いい心掛けね","","
That's very thoughtful of you to show up before the hour.","","Producer.
It's nice of you to come in time.",""
"約束はちゃんと守らないとな。それで、今日の
ファン交流イベントはどんなことをするんだ？","","I'm a man of my word.
What kind of fan exchange events do you do?","","I have to keep my promise. So, what's
the fan exchange event going on today?",""
"ふふっ、それは始まってからのお楽しみ……
といいたいところだけど","","Phew, that's something to look forward to when it starts: ......
I'd like to say that","","Haha, I'll look forward to it once we start...
Or so I'd like to say.",""
"今回はＡＲ演出を盛り込んだ
ライブパートが、一番の見せ場ね","","This time, AR performance was incorporated.
The live part is the best part.","","This time, the best part is to
put on a concert with AR displays.",""
"へぇ、ＡＲか……。さすが亜夜だな。イベントでも、
常に最新の流行を取り入れるってわけだな","","Heh, AR or .........that's sublime...even for an event,
So you're always up to date with the latest fads.","","ARWow, an AR display. I guess that's to be expected from someone like you?
You always keep up with the latest fashion trends during events as well",""
"……まぁ、そこまで
大がかりなことはできないけどね","","...... Well, there you go.
I can't do anything major, though.","","...Well, I can't do
anything that big.",""
"けど、あたしなりにファンを楽しませるために、
いろいろ考えてるのよ","","But in my own way, to entertain my fans,
I have a lot on my mind.","","But I've been thinking a lot about how to
make sure my fans enjoy it, in its own way",""
"いつも似たようなイベント内容じゃ、
ファンのみんなが退屈しちゃうでしょ？","","The events are always similar,
Wouldn't that bore all the fans?","","If you're always doing something like
this, your fans will get bored.",""
"……すみません！
そろそろ時間ですっ！","","Sorry ......!
It's about time!","","...I'm sorry!
It's almost time!",""
"あら、もうそんな時間？
……じゃあ、行ってくるわね","","Oh, is it that time already?
...... Okay, I'll be off.","","Oh, is it that time already?
...I'll be off, then.",""
"あたしが創る最高のステージ、
その目にしっかりと焼き付けなさいっ！","","The best stage I can create,
Let it be burned into your eyes!","","I'm going to create the greatest stage of all
time, so make sure you burn it into your eyes!",""
"ああ、がんばってこいよ！","","Yeah, go for it!","","Yeah, good luck!",""
"……みんな！　今日はあたしのために
来てくれて、本当にありがとう！","","...... guys! For me today!
Thank you so much for coming!","","...Everyone! Thank you so much for
coming here today to help me out.",""
