"（休憩中、摩美々がやってきた……）","(Mamimi came over while I was taking a break...)","(During a break, Mami came to me: ......)","(Mamimi came over while I was taking a break...)",""
"お疲れ様です、プロデューサー。
……ガム、食べますー？","Good work, producer. ...Would you like some gum?","Thanks for your help, producer.
...... gum, do you want some?","Good work, producer.
...Would you like some gum?",""
"ああ、ありがとう。
いただくよ","Yeah, thanks. I'll take it up on that offer""","Oh, thank you.
I'll take it.","Yeah, thanks. I'll take
it up on that offer",""
"ビリッ！","Birii!","Bingo!","Birii!",""
"……痛っ！
びっくりしたぁ……","...Ow! You scared me..","...... Ouch!
Surprise! ......","...Ow! You
scared me..",""
"（やられた……ビリビリガムじゃないか……。
こういう時は……）","(He got me... Biri-Biligam, huh? At times like these.)","(I've been hit. ...... It's the Biribiri Gum, isn't it? .......
(......) in these situations.","(He got me... Biri-Biligam,
huh? At times like these.)",""
"叱る","Scold her","scold","Scold her","Scold her"
"やせ我慢","Fake patience","fake stoicism","Fake patience",""
"呆れる","Exasperated","be astonished","Exasperated",""
"こら、摩美々。
人が嫌がるようなイタズラはダメだろ？","Hey, Mamimi. You can't play pranks on people that they don","Hey, Mami.
No pranks that people don't like, right?","Hey, Mamimi. You can't play
pranks on people that they don",""
"まさかこんな簡単に騙されるなんて
思ってなかったんでー。ふふー","I didn't expect to be fooled so easily. Heheh~","I never thought I could be fooled so easily.
I didn't think so.","I didn't expect to be
fooled so easily. Heheh~",""
"叱ったのに……心なしか嬉しそうに見えるぞ。
摩美々はイタズラ好きだよな……","Even though I scolded you... You look happy. Mamimi really likes to tease people, doesn't she?","I scolded you and you look ...... mindlessly happy.
Mamina is a prankster. ......","Even though I scolded you... You look happy.
Mamimi really likes to tease people, doesn't she?",""
"イタズラか。
ま、まあ、俺は別に驚かなかったけどな","A prank, huh? W-Well I wasn't particularly surprised","A prank.
Well, well, I wasn't really surprised.","A prank, huh? W-Well I wasn't
particularly surprised",""
"そうですかぁ？　プロデューサー
びっくりしたって言ってましたケドー","He said he was surprised, Keddo","Is that so? Producer.
He said he was surprised.","He said he was
surprised, Keddo",""
"言ったかな？　言ったかもしれない……。
しかし摩美々もイタズラが好きだな……","Did I say that? Maybe you did... But still, Mamimi likes to mess with people too","Did I say it? I might have said it. ......
But Mami likes pranks too: ......","Did I say that? Maybe you did... But still,
Mamimi likes to mess with people too",""
"はぁ……。
摩美々、イタズラはよくないぞ","*sigh*... Mamimi, don't tease me like that","Huh. .......
Mami, don't play tricks on me.","*sigh*... Mamimi, don't
tease me like that",""
"…………それだけですかぁ？
ちょっと期待外れですねー","...Is that all? That's a bit disappointing-","............ Is that it?
I'm a little disappointed!","...Is that all? That's
a bit disappointing-",""
"まったく……。
俺は摩美々のおもちゃじゃないんだぞ","Honestly... I'm not your toy, Mamimi","Totally .......
I'm not Mamiko's toy.","Honestly... I'm
not your toy, Mamimi",""
"……今度は本物のガムですー。
お詫びにどうぞー","...This time, it's real gum. As an apology-","...... Now the real gum!
Please accept my apologies.","...This time, it's real
gum. As an apology-",""
"これは本物……みたいだな。
じゃあ、今度こそ、いただきます","Looks like this is the real deal. This time for sure, I'll take it up with a bite to eat...""","This looks like the real .......
Well, I'll take it this time.","Looks like this is the real deal. This time
for sure, I'll take it up with a bite to eat...",""
"ふふー。
もう１回くらい騙せそうでしたねー","Heheh. Looks like I could trick you one more time~","Whew.
I could have fooled you one more time!","Heheh. Looks like I could
trick you one more time~",""
"もう勘弁してくれ……！","Give me a break already...!","Give me a break already. ......","Give me a break already...!",""
"（スタジオに様子を見に来たら、
摩美々が帰ろうとしているところだった）","(When I came to check up on her at the studio, she was just leaving.)","(If you come to the studio to see how things are going,
(Mami was just about to leave.)","(When I came to check up on her at
the studio, she was just leaving.)",""
"摩美々、これからレッスンの時間だよな。
どうして帰ろうとしてるんだ？","Mamimi, it's time for your lesson. Why are you trying to go home?","Mamis, it's time for your lesson now, isn't it?
Why are you trying to leave?","Mamimi, it's time for your lesson.
Why are you trying to go home?",""
"……どうしてってー、
プロデューサーこそ今何時かわかってますー？","...Why? Do you know what time it is right now, producer-","...... Why?
Do you know what time it is?","...Why? Do you know what time
it is right now, producer-",""
"何時って、レッスンが始まる時間のハズじゃ……
……あれっ！？","What time? Isn't that when the lesson starts... ...Huh!","What time is the lesson supposed to start? ......
...... Huh!","What time? Isn't that when the
lesson starts... ...Huh!",""
"（レッスン場の時計だと、もうレッスンが
終わる時間だ。俺が間違えたのか……？）","(Judging by the clock, it's time for lessons to end. Did I make a mistake...?)","(The clock in the lesson room says that the lesson has already started.
Time to finish...did I make a mistake ......?)","(Judging by the clock, it's time for
lessons to end. Did I make a mistake...?)",""
"本当だ！？","Really?!","It's true!","Really?!",""
"遅れてごめん！","Sorry I'm late!","Sorry I'm late!","Sorry I'm late!",""
"追加レッスンだ！","Extra lessons!","Additional Lessons!","Extra lessons!",""
