"（とうとう討論会の収録だ。生放送だし、さすがの
真美も緊張しているかもしれないな……）","","(At last, a recording of the debate...it's live and as expected...)
(Mami might be nervous too. ......)","","(It's finally time to record for the debate. This is
a live broadcast, so even Mami might be nervous...)",""
"兄ちゃん……あのさ……真美……
ずっと、考えてたんだけど……","","Brother ...... thats it...... mami......
I've been thinking about this for a long time: ......","","Onii-chan... Um, Mami?
I've been thinking about it for a while now...",""
"どうした真美、そんな真剣な顔をして。
悩みごとか？","","What's wrong Mami, you look so serious.
Troublesome?","","What's wrong, Mami? You look so serious.
Something bothering you?",""
"うん……。あのさ、本番前に食べるお菓子、
プリンとゼリーどっちがいいかな！？","","Yeah ....... You know, snacks to eat before the show,
I'd rather have pudding or jelly!","","Yeah... Um, do you want
pudding or jelly?!",""
"……プリンと、ゼリー……？","","...... pudding and ...... jelly?","","...Pudding and jelly...?",""
"そう！　始まる前のゴホービと、終わった後の
ゴホービ、どっちをどっちにするか考えてたら……","","Yes! Ghoobi before it starts and after it's over.
Ghobi, if you're trying to figure out which is which: ......","","That's right! I was trying to decide between the
go-hobi before it started, or afterward...",""
"９時間しか寝れなかったよー！　お肌が荒れちゃう！
クマー！　クマー！　クマが襲ってくるー！","","I only slept for 9 hours!
Kumar! Kumar! Kumar is attacking me!","","I was only able to sleep for nine hours! My skin's getting all messed up.
Pooh! A bear's attacking me!!",""
"クマは全然出てないぞ、よく眠れたみたいだな。
とにかく、どっちか早く食べてきたらどうだ？","","No bears at all, looks like you slept well.
Anyway, why don't you go eat one of them sooner?","","Teddie's not answering at all. He looks like he slept soundly, too!
Anyway, why don't you hurry up and eat one of them?",""
"だからプリンとゼリー、どっちかなんて、
決めらんないよー！　どっちも食べたいもん！","","So it's either pudding or jelly,
I can't decide! I want to eat both!","","So I can't decide between pudding
and jelly! Which one do you want?",""
"アイスをあきらめるのだって大変だったのに……！","","Even giving up ice cream was hard. ......","","It was so hard to give up on the ice cream!",""
"これ以上真美を苦しめるなんて……。
兄ちゃん、さてはドエス？　ってやつだね","","I can't believe I'm making Mami suffer any more. ......
Brother, are you a douchebag?","","I can't make Mami suffer any more than this...
Onii-chan, are you a Does or something? That's what it means to be an older brother.",""
"誤解されるような発言はやめなさい！
わかった、じゃあ……","","Don't make misleading statements!
Okay, then ......","","Don't say anything that could be misunderstood!
Okay, then...",""
"どっちも食べる","","eat both","","I'll eat them both.",""
"どっちも食べない","","I don't eat either.","","I don't eat either.",""
"どっちも食べるんだ！　２つとも食べて頑張れ！","","Eat them both! Eat them both and go for it!","","Both of you, eat up!",""
"どっちも！？　そしたら終わった後のゴホービが
なくなっちゃうよ！　真美、がんばれな～い！","","Both of them! Then Ghoobi afterwards.
I'm going to run out! Mami, I can't keep up!","","Either way?! If we do that, the gooey end will be
gone for good. I can't give it my best shot Mami~",""
"せくしーが足りなくなっちゃうよー！
シシュンキの終わりだよー！","","I'm going to run out of Sekushi!
It's the end of the shishunki!","","We're going to run out of sexiness!
It's the end of Shishunki!",""
"収録が終わったら俺がアイスを買ってあげるから、
どっちも食べて元気な真美で収録に行ってこい！","","I'll buy you ice cream when the recording is over,
Eat both and go to the recording with a healthy Mami!","","I'll buy you some ice cream once we finish recording, so eat
both and go to the studio with a healthy smile on your face!",""
"え、やったー♪　兄ちゃんならそう言ってくれるって
信じてたよー！　んっふっふ～、作戦セイコー☆","","Oh, yay... my brother would say so.
I believed you!","","Eh? Yay! ♪ I knew you'd say that,
Onii-chan. Mmfu fuu~ Operation Seikou☆",""
"真美、超がんばってくるから、コンビニで
いっちばんたかーいアイス、よろしくねー♪","","Mami, I'm going to work super hard at the convenience store.
The best ice cream ever!","","Mami, I'm going to do my best. So please take care of
the hot ice cream at a convenience store for me!♪",""
"やっぱりそういう作戦だったか……！
わかったから行ってこい。頑張れよ！","","I knew that was the plan. ......
All right, go ahead, good luck!","","So that's the plan...!
I get it, so go. Do your best!",""
"アイアイサー！　まっかせてー☆
アイスアイスアーイス～♪","","I'll see you soon!","","Aye! Leave it to me.☆
Ice cream, ice aiiis...♪",""
