"やあ、お疲れ様。プロデューサー","","Hey, good job, producer.","","Hello, producer."
"お疲れ様。咲耶","","Good job, Sakuya.","","Good work, sakuya."
"プロデューサーこそ。
この人数相手は、さすがに大変そうだね","","Producer is the one.
It must be tough to deal with this many people.","","What about Producer?
It must be tough to take on this many people."
"私に手伝えることがあるならば、
いつでも声をかけてほしい","","If there is anything I can do to help,
I want you to call on me anytime.","","If there's anything I can do
to help, just let me know."
"ありがとう。
忙しいけど、やりがいはあるから大丈夫だぞ","","
You'll be busy, but it'll be worthwhile, and you'll be fine.","","Thank you.
I'm busy, but it was worth the effort."
"やりがい……フフ、それは大切だ。
けれど、何よりも大切なのはアナタの身体だよ","","It's rewarding......ff, that's important.
But most important of all is your body.","","It's worth it... Haha, that is important.
But what's most important is your body."
"あ、ああ……。
なんていうか、咲耶って……","","
What can I say, Sakuya is ......","","Y-Yeah......
How should I put this...?"
"私が……
どうしたのかな？","","I am ......
What's wrong?","","I'll...
What's the matter?"
"咲耶って……","","Sakuya is ......","","Sakuya..."
"優しい","","gentle","","You're kind."
"大人っぽい","","adult-like","","It's very grown-up."
"高貴な方っぽい","","You seem like a nobleman.","","He seems like a noble man."
"優しいよな。
いつも周りの人のことをよく見ているし","","That's sweet.
And I'm always looking out for the people around me.","","She's so kind.
You're always looking at the people around you."
"フフ、特別なことをしているとは思わないが……
褒めてくれているのかな？　プロデューサー","","Huh, I don't think you're doing anything special. ......
Is that a compliment? Producer.","","Haha. I don't think they did anything special, but...
Are you praising me, producer?"
"ああ、褒めているぞ！　そういうことを自然に
言える咲耶に、器の大きさを感じるな……","","Yeah, I'm complimenting you! That kind of thing comes naturally to me.
I feel the size of the vessel in Sakuya who can say that. ......","","Yeah, I'm praising you! Seeing how naturally Sakuya can say
things like that makes me feel a little intimidating..."
"落ち着いていて、大人っぽいからかな","","Maybe because it's calm and mature.","","Maybe it's because you seem so calm and mature."
"大人っぽいか……。
フフ、背伸びしたがりなのかもしれないよ？","","Is it mature or .......
Huh, maybe he wants to grow taller?","","So mature, huh...
Hehe. Maybe he's just trying to get on his tiptoes?"
"いやいや。
なんだか気が引き締まるというか、何というか……","","No, no.
It's kind of sobering or something. ......","","No, no.
I feel kind of tense, or like..."
"やんごとないというか、高貴な方っぽいからかな","","I don't know, maybe it's because he seems like a noble person.","","I guess it's because you seem like a noble person."
"高貴か……嬉しい言葉だけれど、
近寄りがたいと言われている気がしてしまうかな","","Noble or ...... though it is a nice word,
Do I feel like I'm being told I'm unapproachable?","","Noble, huh? I'm happy to hear that. But it feels like you might say something
about me being unapproachable for some reason or another"
"いや、そういう意味で言ったんじゃなくて、
単純に咲耶の雰囲気と合っているなって思っただけだ","","No, that's not what I meant,
I simply thought it matched Sakuya's mood.","","No, that's not what I meant. It just seems to fit with
the way you act around Sakuya pretty well in general"
"ありがとう。プロデューサーの
気持ちを知ることができてよかったよ","","Thank you, my producer.
Good to know how you feel.","","Thank you. I'm glad we were able to understand
how Producer felt about it all this time..."
"プロジェクトルミナスには、
個性的な子がたくさんいるだろう？","","For Project Luminous,
There are a lot of unique kids out there, aren't there?","","Project Luminous is full of
unique girls, isn't it?"
"そんな彼女たちとの交流……
とても賑やかで、楽しい毎日だ","","Interact with these girls: ......
Very lively, fun days.","","And that's how you interact with them...
It's been a very busy and fun day."
"私という個性を見いだしてくれた……
アナタに感謝するよ、プロデューサー","","He found me, the individual I am. ......
Thanks to you, producer.","","You've discovered my Quirk...
Thank you, producer."
"咲耶がルミナスを楽しんでくれてるなら
なによりだよ","","If Sakuya is enjoying Luminous.
That's the best I could do.","","I'm glad that Sakuya
is enjoying Luminous."
"フフ、とても楽しくて刺激的だよ。
今日という日が終わるのを毎日惜しく思うほどに","","Phew, very fun and exciting.
I miss the end of this day so much that I miss it every day.","","Haha. It's really fun and exciting!
Every day, I miss the end of today."
"……それに、私が楽しんでいるのは、
アイドルたちとの交流だけではないからね","","...... and that's what I enjoy,
It's not just about interacting with our idols.","","Besides, I'm not just
having fun with the idols."
"えっ？　何か言ったか？","","What? What did you say?","","Huh? Did you say something, ?"
"……フフ、なんでもないよ。
頑張ろう、と言っただけさ","","...... Huh, it's nothing.
I just said, let's go for it.","","...Hehe, it's nothing.
I'm just saying, good luck."
"プロジェクトルミナスのみんなと一緒に、
トップアイドルになるために","","With everyone at Project Luminous,
To become a top idol","","To become the top idol together with
everyone at Project Luminous."
"そうだな。すぐにトップアイドルとはならないが、
一歩ずつ一緒に頑張っていこう","","Yes, I agree, although I won't be a top idol anytime soon,
Let's work together, one step at a time.","","You're right. We may not be the top idols anytime soon, but we can work together
one step at a time and make sure to do our best for everyone in this school"
"ああ、もちろんさ。
改めてこれからもよろしく、プロデューサー","","Yes, of course.
Once again, keep up the good work, producer!","","Yeah, of course.
I'm looking forward to working with you again, producer."
"（仕事終わりの咲耶に会いにＴＶ局に来たけど、
どうやら不在みたいだな……）","","(I came to the TV station to see Sakuya after work,
(Apparently he's not there. ......)","","(I came to see Sakuya at the TV station
after work, but it looks like she's not here...)"
"ん？　このファッション誌はたしか、
咲耶がモデルの仕事をしたって言っていた号だな","","Hm? This fashion magazine, I think,
That's the issue where Sakuya said he did some modeling work.","","Hm? If I remember correctly, this fashion magazine
is the one Sakuya said was a model."
"ペラペラ……","","Flapper: ......","","*flick flick*..."
