"改めてよろしくな、凛世！","","Nice to meet you again, Rinyo!","","Nice to meet you again, Rinze!",""
"このような機会をいただき……
ありがとうございます……","","Thank you for this opportunity ......
Thank you ......","","Thank you for this opportunity...
Thank you very much...",""
"どうだ、ルミナスの活動は順調か？","","How's it going, how's the luminous activity going?","","So, how's Luminous doing?",""
"はい……
まだ、始動したばかり……ですが……","","
We have just started ......, but ......","","Yes 
It's only just started... but still.",""
"そうだよな。始まったばかりで、不安なことも
あると思うけど……ルミナスの活動は楽しいか？","","Yes, I know, it's just begun, and I'm anxious to get started.
I'm sure there are, but do you enjoy ...... Luminous activities?","","That's right. I know you must be feeling uneasy since
we just started, but... is Luminous having fun?",""
"はい……
日々、良い刺激を……いただいております……","","
We receive good stimulation ...... every day. ......","","Yes 
Every day, I'm being stimulated... by something good.""""",""
"それは良かった。ただ刺激を受けるだけじゃなくて、
凛世もみんなに良い刺激を与えてやってくれ","","That's good to hear, not just inspiring,
Rinyo, give them all a good inspiration.","","I'm glad to hear that. You should be more than just stimulating
everyone, Rinze! Make sure you give them a good time as well",""
"凛世にも……
出来ますでしょうか……？","","Rinze also: ......
Can you do it ......?","","Even Rinze...
Can you do it...?",""
"もちろんだ。凛世しか持っていない力で、
ルミナスをさらに輝かせてくれ","","Of course, with the power that only Rinze possesses,
Make the luminous shine even brighter.","","▁Of course. Use the power that only you possess
to make Luminous shine even more brightly, Rinze",""
"お気持ちに……報いられるよう……
精進いたします……","","We hope ...... can reward you for your kindness. ......
We will devote ourselves to it. ......","","I want to repay you...for your kindness.
I'll do my best...",""
"ああ、凛世は他のアイドルが持っていない、
独特の空気感があるからな、それを大切にしていこう","","Yeah, Rinze has no other idols,
There's a unique atmosphere, and we're going to keep it that way.","","Yeah, Rinze has a unique feel to her that other
idols don't have. We should treasure it for now",""
"プロデューサーさまが……
そうおっしゃって……くださいますのなら……","","Producer is ......
If you say so, please ...... ......","","Producer...
If that's what you want to say...",""
"でも、凛世がこんなライブをしたいとか、あんな
活動をしたいってあれば、遠慮なく言ってくれよ","","But, I'm not sure if Rinyo wants to do this kind of live performance or that kind of live performance.
If you ever want to do an activity, feel free to let me know.","","▁But if you ever want to hold a concert or do anything like that, just let
me know and I'll help out with whatever it is we have in store for us",""
