"（とうとうクイズ番組収録当日だ。出演が決まって
から、未来は勉強を頑張っていたけれど……）","","(It's finally the day of the quiz show taping, and I've been selected to appear on the show.
(......), although the future was studying hard, from","","(It's finally the day of recording for a quiz show. Since it was
decided that you would be appearing, I worked hard to study...)"
"未来、調子はどうだ？","","Future, how are you doing?","","How are you doing, Mirai?"
"調子はいいです！　いっぱい、いーっぱい
勉強してきましたからね！　でへへ♪","","I'm in good shape!
I've been studying!","","I'm feeling great! After all, we studied
a ton of things today. Deheh~♪"
"いいぞ、その調子だ！","","Good, keep it up!","","That's it, keep up the good work!"
"でもひとつ、心配なことがあって……。
ちょっと緊張してきちゃって……","","But one thing worries me: .......
I'm getting a little nervous. ......","","But there's one thing that worries me...
I'm getting a little nervous..."
"プロデューサーさん、相談にのってください！","","Producers, please consult with us!","","Come talk to me, producer!"
"ああ、かまわないけど、どうしたんだ？","","Yeah, I don't mind, but what's going on?","","Sure, I don't mind. What is it?"
"あの、クイズの答えが全然分からない時に、
どうやって回答すればいいか、悩んでるんですー！","","You know, when you don't know the answer to a quiz at all,
I'm trying to figure out how to answer this question!","","Um, when I don't know the answer to a
quiz at all...I just have no idea how!"
"どうしても分からない問題って、勘で答えるしか
なさそうですけど……それでいいんでしょうか？","","If you can't figure out a question, you have to answer it on a hunch.
It doesn't look like it, but ...... is that correct?","","If you really don't know what it is, then I guess your only
choice would be to answer by intuition. Is that all right with ya"
"でもたくさん考える時間はないし……どうしよう～！
もういっそ、ペンを転がして決めるしか……！？","","But I don't have time to think a lot. ...... what should I do~!
All you have to do now is roll the pen and decide: ......!","","But I don't have time to think about it... What should we do?!
Should I just roll my pen around and decide...!?"
"ま、待て待て、落ち着け！
分からない問題は……","","Well, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait!
For questions you don't understand: ......","","W-Wait, wait. Calm down!
The question I don't understand is..."
"フィーリングだ","","Feelings.","","Feelings."
"ギリギリまで考えろ","","Think until the last minute.","","Think about it until the last minute."
"そういう時こそ、フィーリングだ！
未来の勘を、信じろ！","","That's when it's all about feeling!
Trust your future intuition!","","It's times like this that I feel!
Trust your future instincts!"
"やっぱりフィーリングですよね！
良かった～！","","It's still a feeling, isn't it?
Thank goodness~!","","I knew it! It's just how you feel.
I'm so glad!"
"……アドバイス、ありがとうございます。
少し気が楽になりました、でへへ♪","","Thank you for the ...... advice.
I feel a little better now, deh heh heh ♪","","...Thank you for the advice.
I feel a little better now, heheh.♪"
"（良かった、未来の緊張をほぐせたみたいだ……！）","","(Good, it looks like I've relieved some future tension: ......!)","","(Thank goodness, it looks like I've eased up on the future tensions...!)"
"とはいえせっかく勉強したんだ。成果が出せるなら
それが一番いい。頑張って考えて答えるんだ","","However, I've studied hard, and if I can get results, I'll do it.
That's the best I can do; think hard and answer.","","But I've studied a lot. If you can get results, that is the
best way to answer them after thinking about it for some time..."
"はい！　頑張って来ます！
プロデューサーさん、しっかり見ててくださいね！","","Yes! I will do my best to come!
Producers, please watch closely!","","Yes! I'll do my best.
Please keep your eyes peeled, Mr. Producer!"
"（未来、頑張って答えてるじゃないか！
いい調子だぞ！）","","(Future, you're doing your best to answer the question!
(You're doing great!)","","(You're doing your best to answer, Mirai!
You're doing great!)"
"時間ギリギリまで考えるんだ！
分からないなりに、ちゃんと考えたほうがいいぞ","","Think until the last minute!
You'd better think about it the right way, in a way you don't understand.","","Think until the very end of time!
I don't know, but you should really think about it."
"分からないなりに時間ギリギリまで考える……。
私が勉強した成果を示すってことですか？","","Think until the last minute of time in a way that you don't understand. ......
You mean to show the results of my studies?","","I don't know, but it seems like she thinks until the very last second...
Are you showing me the fruits of my labors?"
"ちょっと自信がないところもあるんですけど……
で、できるかぎり……頑張ってみます","","I'm a little unsure about some of this: ......
And I'll try my best to ...... as much as I can!","","I'm a little unsure of myself, but...
I-I'll do my best..."
"そうだな、頑張ってくるんだ！","","Yes, go work hard!","","You're right. Good luck!"
"は、はい！
緊張するけど……行ってきます～！","","
I'm nervous but I'm going to go to ......~!","","Y-Yes!
I'm nervous, but... See you later!"
"（緊張してうまく回答できていない……。
うまくリラックスさせられなかったな……）","","(I'm too nervous to answer well. ......
You didn't relax me well (......).","","(I was too nervous to answer...
I wasn't able to relax properly...)"
"（今回の仕事は成功だ！）","","(This job was a success!)","","(This job was a success!)"
"（今回の仕事は失敗だ。次こそは！）","","（This job was a mistake...next time!)","","(This job didn't go well,
Let's try again next time!)"
"あれは……
おはよう、未来","","That's ......
Good morning, future.","","Isn't that...
Good morning, Mirai."
"あっ、プロデューサーさん！
おはようございます！","","Ah, Mr. Producer!
Good morning!","","Oh, it's Producer!
Good morning!"
"おはよう。朝から元気だな。
ルミナスでの活動は順調か？","","Good morning, you're looking good this morning.
How are things going in Luminous?","","Good morning. You're full of energy this early in the day, huh?
How's the operation in Luminous going?"
"はいっ！
いろいろな人が一緒って、とっても楽しいです♪","","
It's so much fun to be with people from all walks of life.","","Yes!
It's really fun to have lots of different people with me.♪"
"それは良かったよ。未来なら、ルミナスの中で
楽しみながら成長できると思うぞ","","That's good to hear...in the future, in the luminous
I think you'll grow up having fun.","","That's good to hear. I think you can enjoy growing up inside Luminous in the future as
well, if it means having fun with your friends and family here at Mishelam Wonderland"
"そうなんです！　新しい発見もたくさんあって、
毎日いっぱいいーっぱい成長できてる気がします！","","Yes! I have discovered many new things,
I feel like I am growing a lot every day!","","That's right! There are so many new discoveries to
make, and I feel like we can grow a lot every day."
"そうか。その調子でこれからも頑張ろうな","","Well, keep it up and keep up the good work.","","I see. Keep up the good work, okay?"
"あ、プロデューサーさんだ～！
おはようございまーっす！","","Oh, it's Producer!
Good morning!","","Oh, it's Producer!
Good morning!"
"未来、おはよう。今日は早いんだな","","Good morning, future, you're up early today.","","Good morning, Mirai. You're up early today?"
"はい！　なんだか早く目が覚めちゃったんで。
でもでも、早起きして良かったです！","","Yes! I kind of woke up early.
But I'm glad I got up early!","","Yes! I woke up early for some reason.
But I'm glad we got up early!"
"そうか、ずいぶんとご機嫌だな？","","Well, you're in quite a good mood, aren't you?","","Well, aren't you in a good mood?"
"えへへ♪　おかげで、朝からプロデューサーさんに
会えるなんて、すっごくラッキーだなぁって！","","Ehehe♪ Thanks to you, I've been working with Producer since this morning.
I felt so lucky to be able to meet him!","","Heheh! ♪ I'm so lucky to see the
producer this morning, you know?"
"ああ、俺も朝から未来に会えて、元気が出たよ","","Yeah, I got to see the future in the morning, too, which cheered me up.","","Yeah, seeing Mirai in the morning has cheered me up."
"でへへ～……♪　今日はもっとも～っと、
いいことあるかもですね～！","","Dehehe~......♪ Today is the most~,
It might be a good thing!","","Heheh... ♪ Today's gonna
be the best day of my life!"
"お疲れ様です！　プロデューサーさんっ！
お仕事終わりましたか？","","Good work, producers!
Have you finished your work?","","Good work today, Mr. Producer!
Are you done with work?"
"ああ、お疲れ。未来。
今ちょうど終わったところだよ","","Ah, good job, future.
I'm just finishing up right now.","","Ahh, good work. The future...
I just finished."
"あの、いつもいつも、たっくさん私たちの
プロデュースをしてくれて、ありがとうございます！","","Well, you know, always, always, always, there's always a lot of our
Thank you for producing!","","Um, thank you so much
for always producing us!"
"わざわざありがとうな。でも俺は、未来たちに
思いっきり輝いてもらいたくて、動いているだけだよ","","Thanks for going out of your way, but I'm not going to let the future
I'm just trying to get them to shine as brightly as they can, and they're moving.","","Thank you for going out of your way to do this, but
I'm just doing it so that the future can shine brightly."
"わわっ、そしたらプロデューサーさんの
期待に応えるために、もっと頑張らないと……！","","Wow, then Producer's
We need to work harder to meet expectations. ......","","Whoa, then I'll have to work even harder so
that Producer can meet his expectations!"
"ああ、これからも期待してるぞ","","Yeah, I'm counting on you to keep it up.","","Yeah, I'm looking forward to it."
"はい！　えへへ……。これからもよろしく
お願いしますね、プロデューサーさんっ♪","","Yes! Ehehehe ....... Keep up the good work!
Please, please, please, producer!","","Yes! Hehe... I'm looking forward to
working with you from now on, too.♪"
"あっ、プロデューサーさんだ！
おはようございまーす♪","","Ah, it's Producer!
Good morning.","","Hey, it's Producer!
Good morniiing.♪"
"おはようございます！
えへへ、今日もいい日になるといいですね～♪","","Good morning!
Ehehe, I hope you have a good day too~♪","","Good morning!
Hehe, I hope today's a good day~♪"
"お疲れ様です、プロデューサーさん！
明日もプロデュース、よろしくお願いしますね！","","Thanks for your help, producer!
Produce again tomorrow, thank you very much!","","Good work, producer!
I'll be counting on you to produce it again tomorrow!"
"今日はすごく頑張ったのでぐっすり眠れそう……。
あっ、宿題があるのを忘れてました！","","I worked very hard today and will sleep well. ......
Oh, I forgot I have homework!","","I worked really hard today, so it looks like we'll be able to sleep soundly...
Oh, I forgot to do my homework!"
"（今日は未来のミニライブの本番当日だが……）","","(Today is the day of the future mini-live show, but ......)","","(Today's the day of our future mini-concert concert, but...)"
"もうすぐリハーサルが始まるぞ。
未来、準備はできているか？","","Rehearsals will be starting soon.
Future, are you ready?","","Rehearsal is about to begin.
Are you ready for the future?"
"はいっ、準備オッケーです！
いつでもリハーサルにいけますよ！","","Yes, I'm ready!
You can always go to rehearsal!","","Okay, I'm ready!
We can always rehearse!"
"さすが未来、たのもしいな","","That's the future, my friend.","","I'm looking forward to the future."
"あの、プロデューサーさん、ミニライブの
最後の曲についてお話ししたいことがあるんです！","","Um, Mr. Producer, the mini live
I would like to talk to you about the last song!","","Um, Mr. Producer? There's something I want to tell you
about the last song of our mini-concert concert!"
"どうした？　なにか不安なことがあるのか？","","What's the matter? Are you worried about something?","","What's wrong? Is there something bothering you, or is it just me..."
"みんなが、わーって感動する歌にしたいんです！
おもわず聞き入ってしまうような……","","I want to make it a song that people will be moved by!
You can't help but listen to it: ......","","I want it to be a song that moves everyone!
I feel like she's just listening to me without thinking..."
"そんな歌、ありますかね？","","Is there such a song?","","Do you have a song like that?"
"うーん、そうだなぁ……感動する歌、か……","","Hmmm...yeah......... inspiring song, or ......","","Hmm... A moving song, huh?"
"切ない歌","","doleful song","","Painful Song"
"明るい歌","","happy song","","Bright Song"
"盛り上がる歌","","Songs to get excited about","","Songs to liven things up"
"英語の歌","","English Song","","English songs"
"そうだな、最後の曲だし、
切ない歌でもいいんじゃないか？","","Yes, it's the last song,
You could sing a sad song.","","Yeah, it's the last song.
How about a heartrending one?"
"切ない歌……ですか。
私のイメージっぽくないけど、大丈夫ですか？","","Is it a sad song ......?
It doesn't look like my image, is it ok?","","A heartrending song...?
That doesn't sound like me. Are you okay?"
"大丈夫、未来の歌は、
みんなをきっと感動させられるぞ！","","Don't worry, future songs,
You will surely impress everyone!","","Don't worry, the future
song will move everyone!"
"はいっ！　自分を信じて、がんばってきます！
見ててくださいね、プロデューサーさん♪","","Yes! I believe in myself and will do my best!
Watch and see, producer... ♪","","Yes! I'll believe in myself and do my best.
Just you watch, producer.♪"
"（未来は見事に切ない曲を歌ってみせた！　未来の
新たな魅力に、ファンは感動の渦に巻き込まれた！）","","(Future sang a beautifully sad song! Future
(The new attraction left fans in a whirlwind of excitement!)","","(The future sang a heartrending song! Fans were
drawn into the maelstrom of emotion by its new charm.)"
"明るい歌はどうだ？","","How about a cheerful song?","","How about a cheerful song?"
"はい、明るい歌がいいと思います！
私らしさ全開って感じで、きっと出来そうです！","","Yes, I think a bright song would be good!
I'm sure I can do it in a way that feels like my full personality!","","Yes, I think a cheerful song would be good!
I'm going to do it with all my might!"
"よーしっ、行ってきます！","","Alright, I'm off!","","All right, I'm off!"
"（未来は明るくパフォーマンスをした。
満員のファンは満足そうにステージを見ていた）","","(Future performed cheerfully.
(A packed house of fans watched the stage with satisfaction.)","","(The future put on a bright performance.
The packed fans were watching the stage with satisfaction.)"
"盛り上がる歌がいいんじゃないか？","","You want a song that gets the crowd going, don't you?","","I think we should sing a song that'll liven things up."
"みんなー！　いつもありがとう！
最後まで盛り上がって……きゃーーっ！","","Thanks for everything, guys!
It was a lot of fun to the end and ...... Kyah!","","Everyone! Thank you as always.
We'll get all fired up until the very end... Eeeek!"
"（気合いの入りすぎた未来は、
何とステージから転がり落ちてしまった……）","","(The over-enthusiastic future is,
(What a roll off the stage ......)","","(What an overexcited future.
I fell off the stage...)"
"（けがはなくて大事に至らなかったものの
しこりが残る結果になってしまった）","","(Although he was not injured and was not seriously injured.
(It resulted in a lingering lump.)","","(He wasn't hurt, and it was no big deal. But there
were some lingering lumps in his body...)"
"英語の歌なんてどうだろう？","","How about an English song?","","How about an English song?"
"それじゃあ、最後の曲いっちゃいますよー！
……あれ？　あの単語、なんて読むんだっけ？","","Well then, here goes the last song!
...... Huh? What's that word you read?","","Alright, let's play the last song!
......huh? How do I read that word again."
"（未来には英語の歌詞が難しすぎたようで、
ステージの上で固まってしまった……）","","(The English lyrics seemed too difficult for the future,
(I froze on stage: ......)","","(The English lyrics were too difficult
for the future, and I froze on stage...)"
"（ＴＶ番組のコーナー『牛乳のおいしい飲み方』に
未来の出演が決まった）","","(In the TV program's corner ""How to Drink Milk Deliciously"")
(Future appearances are set.)","","(The TV segment 『How to Drink Milk』 is
going to be featured in the future.)"
"お仕事で牛乳が飲めちゃうなんて……。
しかも最高峰の。最高の気分です！","","I can't believe you get to drink milk at work. ......
It's a great feeling!","","I can't believe we got to drink milk for work...
And it's the best. I feel great!"
"んん、ちょっと待て、未来……これ……","","Hmm, wait a minute, the future ...... this ......","","Hmm, hold on a second. Future... This is it?"
"どうしたんですか、プロデューサーさ……ん？
ぎゅ、牛乳を使った料理にチャレンジ！？","","What's the matter, producer?
Gyu, try cooking with milk!","","What's wrong, Mr. Producer... Hm?
C-Cooking with milk is a challenge?!"
"わ、私ひとりで料理ですか！？
料理なんてできないよ～、どうしたらいいですか？","","Wow, I'm cooking all by myself!
I can't cook - what should I do?","","Y-You want me to cook by myself?!
I can't cook~ What should we do?"
"落ち着いてくれ、大丈夫だ。
そうだな……牛乳を使った料理か……","","Calm down, it's okay.
Yes, ...... cooking with milk or ......","","Calm down, it's okay.
Let's see... A dish using milk, huh?"
"パン","","pastries (e.g. croissants)","","Bread"
"カフェオレ","","café au lait","","Café au lait"
"シチュー","","stew","","Stew"
"チーズ作り","","cheese making","","Cheesemaking"
"無理に料理をする必要はないんじゃないか？
例えば、牛乳に合うパンとか……","","You don't have to force yourself to cook, do you?
For example, bread that goes well with milk. ......","","There's no need to force yourself, is there?
For example, bread that goes well with milk..."
"パン、ですか？　うーん……。
あっ、それなら！","","Bread, is it? Hmmm .......
Oh, then!","","Bread? Hmm...
Ah, in that case!"
"この牛乳にいっちばん合うのは、
この小麦にこだわったパンです！　イチオシ！","","What goes best with this milk?
This bread is made with this wheat!","","The best part of this milk is the
bread that's so particular about it!"
"本当だ！　このパンすっごく牛乳に合うね！
どこのパンなのか、みんなに教えよう！","","This bread goes really well with milk!
I'll tell everyone where the bread is!","","You're right! This bread goes really well with milk.
Let's tell everyone what kind of bread it is!"
"（『料理以外の方法で、牛乳の魅力を伝えるなんて
未来らしい』と共演者からも褒められた！）","","(""I can't believe they are using a method other than cooking to convey the appeal of milk.
(I was praised by my co-stars for being 'so futuristic'!)","","(『It's very futuristic of you to try something other than
cooking.』 and the other performers praised me too!)"
"（視聴者から、このパンを知りたいという
問い合わせも、たくさん来たそうだ！）","","(A viewer asked to know about this bread.
(I hear they got a lot of inquiries, too!)","","(We've also received a lot of inquiries from viewers
asking if they want to know more about this bread!)"
"あ、カフェオレなら未来でも作れるだろ！","","Oh, you can make café au lait in the future!","","Oh, you can make cafe au lait in the future too!"
"はいっ！　カフェオレ大好きです。
牛乳が引き立って、すっごくおいしいですよね！","","Yes! I love cafe au lait.
The milk enhances it and makes it very tasty!","","Yes! I love café au lait.
The milk really brings out the flavor, doesn't it?"
"うーん！　確かにこのカフェオレおいしいね！","","This café au lait sure is tasty!","","This cafe au lait is really good!"
"でへへ～♪　お母さんの特製レシピです！
是非みなさんも試してみてください♪","","Dehehe~♪ This is my mom's special recipe!
Please give it a try, everyone!","","Heheh~ ♪ It's my mom's special recipe!
I'd like you all to try it.♪"
"まぁ、これが料理かは微妙だけどね！","","Well, I'm not sure if this is cooking!","","Well, I don't know if this is cooking or not!"
"（司会者からのツッコミは入ったものの、
企画としては成功した）","","(Although the moderator did give a tsk tsk,
(It was a successful project.)","","(The host may have retorted,
but the plan was a success.)"
"シチューなら家庭科で
作ったことがあるんじゃないか？","","If it's stew, it's in the home economics department.
You've made it before, haven't you?","","You've made stew
before in home ec, right?"
"はい！　その時は成功してすっごく
おいしかったです！　作ってみますね！","","Yes! At that time, I was very successful.
It was delicious! I'll try to make it!","","That's right! It was really
delicious, and it worked just fine. ∴"
"ええと、あとは炒めた具材をお鍋にいれます。
同時にルーを準備って、あれ、どこだろう！？","","Well, then you put the stir-fried ingredients into the pot.
Preparing the roux at the same time... Oh, where is that!","","Let's see, now I just need to put the ingredients in a pot.
At the same time, he's preparing Ruu? Huh! Where could that be..."
"（予定の時間を大幅に過ぎても、未来は
シチューを完成させることが出来なかった）","","(Even if it is well past the scheduled time, the future is
(I couldn't finish the stew.)","","(Even after so much time passed, the
future couldn't complete its stew.)"
"（結局、撮影は仕切り直しになり、
番組の放送も延期になってしまった）","","(Eventually, the shooting had to be rescheduled,
(The program's airing was also postponed.)","","(In the end, we decided to start
filming again and put off broadcasting.)"
"チーズ作りに挑戦しよう！","","Try your hand at making cheese!","","Let's try making cheese!"
"ええっ、チーズは好きですけど、
私出来ますかね！？","","Eh, I like cheese, though,
Can I do it?","","Whaaat? I like cheese,
but can you make me do it!"
"はぁ、プロデューサーさぁん、チーズは簡単に
作れないって言われちゃいました～……","","Huh, producer, cheese is easy.
I was told I couldn't make it - ......","","*sigh* Producer told me that
cheese isn't easy to make..."
"そ、それもそうか……","","Well, that too: ......","","I-I guess that's true..."
"（チーズ作りは難しいと、
番組の収録はお蔵入りとなってしまった）","","(He said cheese making is difficult,
(The recording of the program was put on hold.)","","(Making cheese was difficult, so the recording
session ended up being held in reserve.)"
"（有名な記者によるルミナスの取材が決まった。
しかも未来をご指名だ）","","(A well-known reporter was assigned to cover Luminous.
(And he wants the future.)","","(It was decided that a famous reporter would be covering Luminous.
And he's asking for the future.)"
