"お疲れさまです。プロデューサー","","Thanks for your hard work, Producer.","","Thanks for your hard work, producer.",""
"お疲れ様、静香。
ルミナスの活動は順調か？","","Good job, Shizuka.
How is Luminous doing?","","Good work, Shizuka.
How's Luminous doing?",""
"はい、順調に進んでいると思います……","","Yes, I think it's going well: ......","","Yes, I think it's going well...",""
"ただ、その……プロデューサー。
気になることがあって……","","Just that ...... producer.
I'm curious about something: ......","","Just that ...... producer.
I'm curious about something: ......",""
"どうしたんだ？　何でも聞いてくれ","","What's going on? Ask me anything.","","What's going on? Ask me anything.",""
"プロジェクトルミナスの、今後の活動予定を教えて
欲しいんです……ルミナスが、どこに向かうのかを","","What are your future plans for Project Luminous?
I want ...... luminous to see where it's headed.","","I want you to tell me Project Luminous's plans
for the future... where she is going",""
"今後の活動か……。とはいえ、
プロジェクト自体、始動したばかりだからな","","Future activities or ......, though,
The project itself is just getting started.","","Our future activities, huh? That being said... The
project itself has only just begun in the first place.",""
"まだ、活動の方向性は決まっていない……
ということですか？","","We have not yet decided on the direction of our activities: ......
Is that what you mean?","","So you haven't decided what
to do for the club yet?",""
"いや、１２月のライブが明確な目標だ。そこに向けて
一歩ずつ、みんなで協力し合って活動をしていこう","","No, the December gig is the clear goal, and that's where we're headed.
Let's work together, one step at a time.","","No, the concert in December is our goal. Let's take it
one step at a time and work together to achieve that!",""
"一歩ずつ、ですか……","","One step at a time, right? ......","","One step at a time...",""
"ああ。メンバーひとりひとりが持っている能力、
個性や魅力を、引き出せるようにしていきたい","","Ah, the ability that each and every member has,
I want to be able to bring out the individuality and charm of each person.","","Yeah. I want to make sure we can bring out the abilities, personalities
and charms that each member possesses in their own way",""
"具体的なライブやファンとのイベントなどは、
今は考えていないということですか？","","Any specific gigs or events with fans?
So you are saying that you are not thinking about it now?","","So you're not thinking about specific
concerts or events with fans right now?",""
"そんなことはないぞ。これだけのメンバーが
揃ったんだ。色々と、挑戦していくつもりだよ","","That's not true.
We've got it all together, and we're going to try a lot of different things.","","That's not true. We have so many people here now,
I plan to challenge them in more ways than one!",""
"それはいつ頃の話ですか？
スケジュールを教えて欲しいんですが……！","","When was that?
I'd like to know the schedule. ......","","When was that?
I'd like to know the schedule!",""
"ち、ちょっと待った。静香","","Wait a minute, Shizuka.","","H-Hey, hold on a sec. Shizuka?",""
"気持ちは分かるけど、ひとまず落ち着こう。
そんなに急がなくてもいいんだぞ？","","I know how you feel, but let's calm down for a moment.
You don't have to be in such a hurry, okay?","","I understand how she feels, but let's calm down for now.
You don't have to hurry, you know.",""
"そ、そんな……。急いでるつもりはないですけど、
ただ私には……","","Oh, no. ....... I don't mean to rush you,
Just for me ......","","N-No... I'm not in a hurry or
anything, but it is for me.",""
"私には……時間がないんです……","","I don't have ...... time ......","","I...don't have time for this.",""
"えっ……？　時間がない？","","What, ......? No time?","","Huh...? There's no time to waste.",""
"……いえ。なんでもありません。
それより……","","...... No. It's nothing.
More than that: ......","","...No, it's nothing.
More importantly...",""
"プロジェクトルミナスについて、
活動の方向性は決まっているみたいですが","","About Project Luminous,
It sounds like you've decided on a direction for your activities.","","It seems you've decided on a
direction for Project Luminous.",""
"私たちの当面の目標を教えてもらえませんか？","","Could you tell me what our immediate goals are?","","Can you tell us what our immediate goal is?",""
"目標か。確かに大事なことだ。
そうだな、まずは……","","Goals, indeed, are important.
Yes, you can start with ......","","A goal, huh? That's definitely important.
Let's see, first of all...",""
"レッスンを優先","","Priority given to lessons","","Prioritize the lesson.",""
"営業を優先","","Priority is given to sales","","I'm prioritizing sales.",""
"仲間との交流を優先","","Prioritize interaction with peers","","I'm prioritizing social interaction.",""
"レッスンを優先だな。
アイドルとしての基礎だからな","","I'd prioritize lessons.
It's the foundation of being an idol.","","I'm prioritizing the lesson.
It's the foundation of being an idol.",""
"分かりました。ライブやフェスのために、
レッスンを重ねていきます","","I understand...for gigs and festivals,
We will continue to build on our lessons.","","Understood. I'll keep giving you
lessons for the concert and festival, then!",""
"きっと、ファンのみなさんも、
私たちのライブを望んでいるはずですから","","I'm sure the fans will be there,
Because they must want us to perform live.","","I'm sure all the fans want
us to put on a concert.",""
"いろんな営業を経験して、
活動の幅を広げることかな","","Experiencing various sales activities,
I guess it's about broadening the scope of our activities.","","I think it's to expand our range of
activities by experiencing various sales.",""
"なるほど……。営業をたくさんこなして、
認知度を上げていくんですね","","I see. ....... Do a lot of sales,
You're going to raise awareness.","","I see. So you're doing a lot of sales
to increase your awareness, huh",""
"分かりました。いつでもお仕事が受けられるよう、
準備を整えておきます","","I understand, and I'm ready to take your job whenever you are,
We'll be ready for you.","","Understood. I'll be prepared so that you
can take the job at any time, though...",""
"みんなとの交流を深めることだ。
そうすればユニットの一体感も増していくはずだ","","It's about getting to know everyone.
That way, the unit would be more unified.","","It's to deepen my relationship with everyone.
That way, we'll feel more connected to each other.",""
"……それだけですか？
できれば、もっと具体的な活動内容を教えてください","","...... Is that it?
If possible, please be more specific about your activities.","","...Is that all?
If you don't mind, please tell me more about your activities.",""
"例えば、一体感を出すなら
ユニットでレッスンをしたほうがいいなど……","","For example, if you want to create a sense of unity
You should do lessons as a unit, etc. ......","","For example, if you want to feel a sense
of unity with your classmates...",""
"ああ、そうだな。……ありがとう、静香。
プロジェクトルミナスのことを考えてくれて","","Oh yeah, thanks for the ......, Shizuka.
For thinking of Project Luminous.","","Yeah, you're right. ...Thanks for the help... Shizuka!
For thinking about Project Luminous.",""
"……ただ、心配なことがあるんだ","","...... I just have some concerns.","","...But there's something I need to worry about.",""
"心配……ですか？","","Are you worried about ......?","","Worried...?",""
"ああ。静香が、なにかに焦っているように
見えたんだけど……","","Oh, as if Shizuka is in a hurry for something.
I could see it: ......","","Yeah. Shizuka looked like she was in a hurry about
something, but I'm not sure what to make of it...",""
"……大丈夫です。プロデューサーが
心配するようなことはありませんから","","...... It's okay, Producer is.
There's nothing to worry about.","","...It's fine. There is nothing for the
producer to worry about, after all...",""
"……あの、プロデューサー。
私、自主レッスンに行ってきます","","...... Um, producer.
I'm off to my own lesson.","","...Um, Producer-san?
I'm going to go take independent lessons.",""
"レッスンなら俺も付き合おうか？","","I'll go with you if you want a lesson?","","Do you want me to come along for your lessons?",""
"いえ、自主レッスンなので大丈夫です。
プロデューサーはご自身のお仕事をしてください","","No, it is a voluntary lesson, so it is fine.
Producers do your own work.","","No, it's a free lesson.
Producer will do his job.",""
"（気がかりだな……静香はなにか、悩みを抱えて
いるのかもしれない。注意して様子を見ていこう）","","(It's worrisome. ...... Shizuka is troubled by something.
We'll keep an eye on it.)","","(I'm worried... Shizuka might have something on her mind. We
should keep an eye out and see how she reacts to it, though!)",""
"（静香と一緒に買い物に出かけることにした……）","","(I decided to go shopping with Shizuka: ......)","","(I decide to go shopping with Shizuka...)",""
"この間、話してくれたルミナスの活動のこと、
色々とスケジュールを見直して考えてみたよ","","The other day you told me about the Luminous activity,
I've been reviewing a lot of schedules and thinking about it.","","I've been rethinking my schedule and thinking about the activities you mentioned before regarding
Luminous. I think it might be a good idea to get back on track for now, at least once in your life",""
"ありがとうございます。
すみません、プロデューサーも忙しいのに","","
I'm sorry. I'm a busy producer.","","Thank you very much.
I'm sorry, but Producer is busy.",""
"いや、気にしなくていいぞ。
ルミナスをより良くできるように、努力するよ","","No, don't worry about it.
I'll try to make Luminous better.","","No, don't worry about it.
I'll do my best to make Luminous better.",""
"はい、よろしくお願いします……","","Yes, please ......","","Yes, I'm looking forward to it...",""
"あれから私も、プロデューサーに対して
色々聞きすぎてしまったと、反省していて……","","Since then, I, too, have been working for Producer.
I've asked too many questions, and I'm sorry to say that I've asked too many questions. ......","","Since then, I've been reflecting on
asking too much of Producer.",""
"プロジェクトルミナスがどんな活動をするにしても、
私は私なりに、全力で挑みます","","Whatever Project Luminous does,
I will try my best, in my own way.","","▁No matter what Project Luminous does, I'll do my best to
challenge her in a way that suits me better than anyone else",""
"分かった。なにか困ったことがあったら、
すぐに俺に相談してくれ","","All right, if you need any help,
You need to talk to me right away.","","Got it. If you run into any trouble, just let me
know right away and I'll take care of that for ya",""
"はい、分かりました","","Yes, I understand.","","Yes, I understand.",""
"（そうは言っても、静香の表情は硬いな……。
まだ俺に対して緊張しているのかもしれない……）","","(That said, Shizuka's expression is hard. ......
(Maybe he's still nervous about me. ......)","","(Even so, Shizuka's expression is stiff...
Maybe she's still nervous around me...)",""
"なあ、静香。
学校生活のほうはどうなんだ？","","Hey, Shizuka.
How's school life going?","","Hey, Shizuka.
How's school life?",""
"学校生活……？
急にどうしたんですか？","","School life: ......?
What's going on all of a sudden?","","School life...?
What's this all of a sudden?",""
"いや、プロジェクトルミナスの活動も
忙しくなってくるから、少し気になってな","","No. And the activities of Project Luminous.
I'm just a little curious, because it's going to get busy.","","Well, Project Luminous is going to be busy with its
own activities. I'm a little curious about it...",""
"特に困ったことはありませんけど……","","I haven't had any trouble with it, though: ......","","I'm not particularly troubled, but...",""
"授業にはついていけてますし、学校の行事も、
できるだけ参加するようにしています","","I'm keeping up with my classes and school events,
I try to participate as much as possible.","","I can keep up with my classes, and I try to attend
as many of the school's events as possible too.」",""
"もしかして、プロデューサーから見て、
何か問題があるんでしょうか？","","Perhaps from Producer's point of view,
Is there a problem?","","Is there some kind of problem
from Producer's perspective?",""
"いや、そうじゃないんだ。ただ……","","No, it's not, just ......","","No, that's not it. It was just...",""
"テストの点数は
大丈夫か？","","Test scores are
Are you okay?","","How's your
test score?",""
"友達は
できたか？","","Friends are.
You got it?","","Have you made
any friends?",""
"好きな子は
できたか？","","My favorite child is...
You got it?","","Did you
find anyone?",""
"テストの点数は大丈夫か？
テスト勉強をする時間も少ないだろう？","","Are your test scores okay?
You don't have much time to study for tests, do you?","","How's your test score?
You don't have much time to study, do you?",""
"はい、それは大丈夫です。ありがとうございます。
プロデューサーの心配はいりません","","Yes, that's fine, thank you.
Don't worry about Producer.","","Yes, that's fine. Thank you very much!
Don't worry about Producer.",""
"アイドルをしているからって、
勉強を疎かにはできませんから","","Just because I'm an idol,
I can't neglect my studies.","","Just because I'm an idol, doesn't mean that
my studies are going to be neglected.",""
"うん、それはよかった。
その言葉を聞いて安心したよ","","Yeah, that's good to know.
I'm relieved to hear you say that.","","That's good to hear.
I'm glad to hear you say that.",""
"学校で友達はできたか？","","Did you make friends at school?","","Did you make any friends at school?",""
"できたか……って。
もともと、学校に友人はいますよ","","You could do it. .......
Originally, I have friends at school.","","Did I manage to do it...?
I have friends at school.",""
"そうか、そうだよな……。
変に気を回してしまったようだ","","Oh, yeah, that's right. ......
I'm afraid I've put a strange spin on it.","","That's right, that makes sense...
Looks like I'm getting a little distracted.",""
"交友関係を疎かにはしませんので、
プロデューサーの心配には及びません","","We will not neglect our friendships,
Not to worry about Producer.","","I won't neglect my friends, so there
is no need to worry about Producer.",""
"ああ、分かった","","Yeah, okay.","","Yeah, okay.",""
"好きな子はできたか？
クラスのイケメンとかさ","","Got a girl you like?
Like the hot guy in class.","","Did you find anyone?
He's a hottie in class.",""
"何ですか、その質問……","","What is that question ......","","What's with that question...?",""
"そんなことに時間を割いている暇があるなら、
レッスンや勉強をしたほうが有意義です","","If you have time for such things,
It is more meaningful to do lessons and study","","If you have time to waste on that, it would be
more meaningful if we took lessons and studied.",""
"ご、ごめん……。
変なことを聞いてしまった……","","Sorry, sorry. .......
I heard something weird: ......","","S-Sorry...
I shouldn't have asked...",""
"とにかく、仕事とプライベート、両立してこそ
アイドルですから。私は大丈夫です","","Anyway, you have to balance work and private life.
I'm an idol; I'm fine.","","Anyway, I'm an idol because of my work and
private life. It doesn't matter to me at all!",""
"そっか、静香には余計な心配だったな。
でも、なにかあったときはすぐに言うんだぞ","","I see, that was an unnecessary concern for Shizuka.
But if something goes wrong, you tell me right away.","","That's right, I was worried about Shizuka.
But if anything happens, tell me right away.",""
"はぁ、分かりました……。学校の都合などで、
活動に支障がある場合は、すぐに相談します","","Huh, I understand. ....... school commitments, etc,
If there is a problem with the activity, we will discuss it with you immediately.","","Sigh. Understood... I'll let you know right away if things at school
interfere with your club activities, or anything else like that",""
"それに、学校の話は、
未来たちともしているので……","","Besides, talk about school,
As we are doing with the Futures, too: ......","","Besides, I'm talking about school
with my future friends...",""
"ああ、そうか。
それなら大丈夫だな！","","Oh, I see.
Then we're good to go!","","Oh, I see.
That should be fine!",""
"（う～ん……なんとなく、静香との溝を感じるな。
もっと静香のことを理解してあげないと……）","","(Ummm ...... somehow I sense a rift between you and Shizuka.
(We need to understand Shizuka better: ......)","","(Hmm... Somehow, I feel like there's a gap between me and Shizuka.
I need to get a better understanding of Shizuka...)",""
