"（仕事を終え、事務所へと戻っている最中――）","","(I'm on my way back to the office after finishing my work--)","","(I'm on my way back to the office after work when...)",""
"…………","............","","","…………",""
"（あの後ろ姿は……亜夜か。
こんな所でなにをしているんだ？）","","(Is that back there ...... sub night?
What are you doing here?)","","(That's...Aya.
What the hell are you doing here?)",""
"（随分と熱心に何かを見ているようだけど……）","","(You're looking at something very intently. ......)","","(You seem to be looking at something quite intently...)",""
"う～ん……。
今日はどれにしようかしら……","","Hmmm... .......
Which one shall I choose today? ......","","Hmmm...
I wonder which one to choose today...",""
"最近はどれも出来がいいのよね～","","They're all so well done these days.","","Lately, they've all been pretty good.",""
"かわいい系にすべきか……。
それとも、マニアックなこっちに……","","Should it be the cute kind? .......
Or, you can go over here like a maniac: ......","","Should I make her the cute type...?
Or maybe it's something more maniacal...",""
"ああ～、悩むわね……！
いっそのこと、全部買う手も……","","Ohhh, it bothers me. ......
You could even buy them all: ......","","Aaah, this is troubling...!
I might as well buy them all...",""
"……ううん。
そんなことしたら、部屋に置くスペースが……","","...... Nah.
If I did that, I wouldn't have room in my room ......","","......no.
If I did that, there'd be no room for me to put it in my apartment...",""
"（どうやら亜夜は、カプセルトイコーナーで
どれを回そうか考えているようだ）","","(Apparently, Aya is in the capsule toy section.
(He's trying to figure out which one to spin.)","","(It looks like Aya's thinking about which
one to turn in the capsule toys corner.)",""
"……よし、決めたわ！
この『回る猫シリーズ』で……！","","...... Okay, I've decided!
You can visit ...... with this ""Spinning Cat Series""!","","...All right, I've made up my mind!
With 『Mawari Neko』...!",""
"――ガチャガチャ","","--Gacha Gacha","","――Clink, clank.",""
"さて、なにが出てきたかしら……","","Well, let's see what you got: ......","","I wonder what came out...",""
"……えっ！？
こ、これって……シークレットじゃない！？","","...... What?
This is not a ...... Secret!","","......eh!?
I-Isn't this... a secret?!",""
"うそっ、超ラッキーじゃない♪
あたしの引き、神がかってるわね！","","Damn, I'm not super lucky.
My pull, God, that's amazing!","","No way, I'm super lucky.♪
My draw is divine!",""
"今日はいいことありそうだわ。
さて、この調子でコンプリートを……","","Today is going to be a good day.
Now, keep up the good work and complete ......","","Looks like something good is going to happen today.
Now, let's see if we can complete this...",""
"（どうも、俺には気づいていないようだ。
……さて、どうするかな）","","(Apparently, they don't notice me.
(...... Well, what are we going to do?)","","(She doesn't seem to have noticed me.
...Well then, what should I do?)",""
"話しかける","","talk (to someone)","","Talk to her",""
"驚かす","","surprise","","Surprise.",""
"こんな所で会うなんて奇遇だな。
なにしてたんだ？","","What a coincidence that we meet in a place like this.
What were you doing?","","What a coincidence to see you here.
What the hell were you doing?",""
"……えっ！？
うそっ……！","","...... What?
Damn. ......!","","......eh!?
No way...!",""
"えっと……その……し、仕事よ！
……そう、仕事だからっ！","","Let's see, ......, its ...... and work!
...... Yes, it's work!","","Um... I-I've got work!
......yeah, it's my job!",""
"……わっ！","","......!","","...Wah!",""
"わぁっ！？
……って、あなたは……！","","Wow!
You are ......, and you are ......!","","Whaa!?
...Wait, you're...!",""
"どうして……こんな所に……。
もしかして、見られた……！？","","How did you get ...... to this place .......
Perhaps you've been seen: ......!","","What... are you doing here?
Did she see me...!?",""
"……それじゃ、あたしはこれで！
じゃあねっ！","","......That's it for me, then!
See you later!","","...Well then, I'll be going now!
See ya!",""
"えっ、あっ……待ってくれ！","","What, oh, ...... wait!","","Eh, ah... Wait!",""
"つ、ついてくるんじゃないわよ！
あたしは忙しいんだからっ！","","Don't follow me!
I'm busy!","","D-Don't follow me!
I'm busy, you know!",""
"（そう言って、亜夜は走り去ってしまった）","","(With that, Aya ran off.)","","(Saying that, Aya runs off.)",""
"……う～ん。
急に話しかけたのがマズかったか……？","","...... hmmm.
Was it wrong of me to talk to you so suddenly ......?","","...Hmmm.
Maybe I shouldn't have suddenly spoken to her...?",""
"（亜夜がイベントに参加すると聞いて、
様子を見に来たのだが……）","","(I heard that Aya will be attending the event,
(I'm here to see how things are going ......)","","(I heard that you were going to be participating in
the event, so we came here and saw how things went.)",""
"（本番前なのか、すごい集中している。
今話しかけるのはやめておくか……）","","(Maybe it's before the show, but he's incredibly focused.
(Don't talk to me now or ......)","","(She's really focused, as if it was just before the performance.
Guess I shouldn't talk to her right now...)",""
"……あら、奇遇じゃない。
あなたも来ていたわけ？","","...... Oh, no, it's not an odd coincidence.
So you were there too?","","...Oh, what a coincidence.
So you're here, too?",""
"ああ……まぁな。
悪い。集中しているところ、邪魔したな","","Yeah, ......, well.
Sorry, I interrupted your concentration.","","Yeah... I guess.
Sorry to interrupt while you're focused on your work, but I think we should probably get going first.","Yeah... I guess. Sorry for interrupting
you while you're focusing"
"気にしないで。
もう心の準備はできているわ","","Never mind.
I'm ready for you now.","","Don't worry about it.
I'm already prepared.",""
"そうか。なら、よかった……","","Well, good, then: ......","","I see. That's good to hear...",""
"それにしても、それが亜夜の仕事モードなのか？
なんだか普段と雰囲気が違うな","","But still, is that the sub-nightly work mode?
There's something about the atmosphere that's different from the norm.","","But still, is that supposed to be working mode for her?
You seem a little different from usual.",""
"……はぁ？　当たり前でしょ。
あたしを何だと思ってたわけ？","","...... Huh? Of course.
What did you think I was?","","...Huh? Of course I am.
What did you think I was?",""
"玲音さんや詩花さんとユニットを組んでいるのよ。
だから、生半可な態度じゃ失礼だわ","","I'm in a unit with Leon and Shika.
So, it's rude to be half-hearted.","","I'm in a unit with Leon-san and Shika.
So it's rude to be so half-hearted.",""
"早く、トップアイドルになって、
あの人たちに追いつかないと……","","Hurry up and become a top idol,
We need to catch up with those guys: ......","","I have to become a top idol
and catch up with them...",""
"……ううん。追いつくだけじゃダメ。
もっと上を目指すんだから","","...... No. It's not enough to just catch up.
We're going to go higher.","","...No. I can't just catch up to her like this...
I'm going to try and be better.",""
"そのためなら、なんだってやるわ。
人一倍努力しなきゃ、上になんていけないの","","I'll do whatever it takes to make that happen.
You have to work harder than anyone else to get to the top.","","I'll do anything to make that happen.
You have to put in more effort than most people, or you won't make it up.",""
"（……しっかりとした考えだな。
事務所に乗り込んできた時はすごく驚いたが……）","","(...... That's a solid idea.
(I was very surprised when he got into my office, but ......)","","(...You've got a firm resolve.
I was really surprised when we came into the office, but...)",""
"すごいな！","","That's great!","","Wow, that's amazing!",""
"頑張れよ","","Come on.","","Good luck with that.",""
"気合いだ！","","Spirit!","","It's fighting spirit!",""
"亜夜はすごいな。それだけ考えてるなら、
トップアイドルなんて、あっという間だな！","","Subya is great, if that's all you're thinking about,
Top idols are so fleeting!","","You're amazing, Aya. If that was all you were thinking
about then being a top idol would be over in no time!",""
"……ふん。
あたしは、やると決めたことは最後までやるの","","...... fn.
I always do what I set my mind to until the end.","","...Hmph.
I'll do whatever it takes to make up my mind.",""
"トップアイドルになるまで、
立ち止まるつもりなんてないわ","","Until you become a top idol,
I'm not going to stand still.","","I'm not going to stop until
I become a top idol.",""
"頑張れよ。
俺も応援しているぞ","","Good luck.
I'm rooting for you, too.","","Good luck with that.
I'm rooting for you, too.",""
"……あ、ありがと。
でも、あなたの協力はいらないわ","","...... Oh, thanks.
But I don't need your help.","","...Th-Thanks.
But I don't need your help.",""
"あたしはひとりでもやれるの。
そう、ひとりでも……","","I can do it alone.
Yes, even if you are alone: ......","","I can do this on my own.
Yes, even if I'm alone...",""
"気合いだな、気合い！
やる気があれば、なんでもやれるぞ！","","It's spirit, spirit!
You can do anything if you're willing to do it!","","Let's do this!
I'll do anything if you want me to!","That's spirit! If you're
motivated, you can do anything!"
"……はぁ？
気合いだけじゃダメに決まってるでしょ","","...... Huh?
Of course it's not enough to be enthusiastic.","","...Huh?
It's not just about fighting spirit.",""
"ちゃんと考えて行動しなさいよね。
……あなた、本当にプロデューサー？","","You should think about it and act accordingly.
...... Are you really a producer?","","Think before you act.
...Are you really a producer?",""
"……亜夜の熱意はすごく伝わったよ。
俺も負けてられないな","","...... I could really feel your enthusiasm for Aya.
I can't lose either.","","......Aya's passion really got through to me.
I can't let myself be outdone.",""
"ふん、トップアイドルを目指してるんだから、
これくらいやって当然よ","","Hmmm, I'm trying to be a top idol,
You deserve better than this.","","Hmph, I'm aiming to be a top idol. It makes
sense that you would do this much for me!",""
"……そうね。
いいこと考えたわ","","...... Right.
That's a good idea.","","...You're right.
I've got a great idea.",""
"あなたの実力がどんなものか、
見せてもらおうじゃない","","What are your capabilities?
Let's see it.","","Let's see what
you can do.",""
"今度、あたしがソロライブをするんだけど、
そこであなたが指示してみなさいよ","","I'm going to do a solo show,
You should be the one to tell them what to do there.","","I'm going to be performing at a solo concert sometime, so you
can give me instructions there and see what I do with it.",""
"……俺が指示を出すのか？
いや、さすがにそれはダメだろう","","...... I'm the one giving the orders?
No, that's as bad as it gets.","","......Me? Giving you instruction?
No, I can't do that.",""
"事務所が違うってこと、気にしてるわけ？
あなたって、思ったより真面目なのね","","Do you care that they are in different offices?
You're more serious than I thought.","","Are you worried about the fact that we're working in different offices?
You're more serious than I thought.",""
"別に気にすることはないわよ。
こっちの事務所には黙っておくから","","I wouldn't worry about it.
I'll keep it quiet in my office.","","There's nothing to worry about.
I won't tell my office.",""
"あなたも仕事じゃなくプライベート、
それだったら問題ないでしょ？","","You are private, not work too,
That wouldn't be a problem, would it?","","You don't have to work, you just do it
privately. That should be no problem at all?","It's not a job, you will be doing it in private,
so there shouldn't be a problem, right?"
"あなたのプロデューサーとしての実力、
このあたしが見極めてあげようじゃない！","","Your ability as a producer,
Let me be the judge of that!","","I'll show you what a
great producer can do!","Let me see what you're
capable of as a producer!"
"……分かった。
どこまでやれるか分からないけど、やってみるよ","","...... got it.
I don't know how far I can go, but I'll give it a shot.","","...Got it.
I don't know how far we can go, but let me give it a shot.",""
"決まりね！
……首を洗って待ってなさい！","","Done!
Go to ...... and wash your neck and wait!","","It's settled, then!
...W!","It's decided, then! ...Wash your neck and wait!"
"（すごい剣幕だな……。
ともかく、受けた以上、全力でやるしかない！）","","(That's one hell of a sword fight. .......
Regardless, now that I've accepted, I have to give it my all!)","","(She's really angry...
In any case, now that I've been hit by it...I have no choice but to give this my all!)","(What a menacing words... Anyway, now that I've accepted
it, I have no choice but to give it my all!)"
"（亜夜のライブを無事に成功させたあと、
その件で喫茶店に呼び出された……）","","(After the successful completion of the live performance of Aya Night,
(I was called into a coffee shop about it: ......)","","(After Aya's concert went off without a hitch,
I was called to the cafe on that matter...)",""
"先日のライブは大成功だったな。
まずは一安心だ","","Your recent concert was a great success.
Well, that's a relief for starters.","","The concert the other day was a huge success.
That's a relief.",""
"ありがと。でも、まぁ……
あたしにかかれば、これくらい当然ね","","Thanks, but, well, ......
I'm not surprised at all.","","Thank you. But, well...
This much is to be expected for me.",""
"そういえば……
あなたの指示、まぁまぁだったわね","","Speaking of which: ......
Your instructions, they were so-so.","","Come to think of it...
Your instructions were not bad.",""
