"（事務所前で春香と偶然出会った）","","(I ran into Haruka in front of her office)","","(I happened to run into Haruka in front of the office.)",""
"わぁ、プロデューサーさん！　偶然ですね♪
もし時間があったら、少しお話しませんか？","","Wow, Mr. Producer! What a coincidence!
If you have time, would you like to talk a little?","","Wow, Producer-san! What a coincidence♪
If you have any time, do you mind if we talk for a bit?",""
"ああ。もちろん。そういえば……春香とふたりで
ゆっくり話すのも久しぶりだな","","Oh, sure, come to think of it, ...... Haruka and I
It's been a long time since we talked slowly.","","Ah, of course. By the way...it's been a while since you
and I had a long chat.",""
"そうですね、プロデューサーさんは、
海外に行ってましたし……","","Yes, Producer is,
And I was abroad. ......","","You're right. Producer-san, you did end up going abroad...","You're right. Producer-san, you
did end up going abroad..."
"戻ってきたら戻ってきたで、
ルミナスの結成で慌ただしかったしな","","When you come back, you come back,
And things were hectic with the formation of Luminous.","","And as soon as I got back, we suddenly became busy 
with starting Luminous.",""
"ふふっ、そうですね。でも、プロジェクトルミナス、
私はすごく楽しいですよ","","Hmmm...yes, but Project Luminous,
I'm having a great time.","","Hehe, yeah. However, I'm having a lot of fun
with Project Luminous.",""
"それに、プロデューサーさんがいてくれるなら、
大丈夫って信じていますし！","","Besides, if Producer is there,
And I believe it will be okay!","","Besides, now that Producer-san is here, everything
will be okay!",""
"ありがとう。俺も、春香と一緒なら心強いよ。
これからよろしくな、頼りにしてるぞ！","","Thanks, I feel reassured with Haruka too.
Good luck from now on, I'm counting on you!","","Thanks. I agree, it's reassuring to be with you, Haruka.
Take care of me moving forward. I'm counting on you!",""
"はい！　任せてください！","","Yes! I'll take care of it!","","Yes! Leave it to me!",""
"プロデューサーさんがアメリカで頑張っている間、
私だって成長したんですよ！","","While Producer is working hard in the US,
Even I have grown up!","","While Producer-san was working hard in America, I
also grew as well!",""
"アイドル、天海春香は、プロデューサーさんが
見ていない時も、ちゃんと走り続けてきました！","","Haruka Amami, an idol, is a producer.
Even when I wasn't looking, I kept running properly!","","The idol, Haruka Amami, can continue to run on her 
own even without Producer-san watching!",""
"ふふ、だから安心してください。
プロジェクトルミナスも、一緒に成功させましょう！","","Hmmm, so don't worry.
Let's make Project Luminous a success together, too!","","Hehe, so don't worry about me. Let's make
Project Luminous successful together!",""
